company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
IKEM INTERNATIONAL SRL,2023,Agricultura,6.2874,6.2874,0.159,0.1891,76.6905,83.5088,99.3026,1.0889,0.841,125.0111,
MARBACH-ROMANIA SRL,2023,Agricultura,0.8796,0.7543,0.7758,3.4602,1.0135,4.4302,19.7592,4.3712,-0.0934,1.334,
TAUROS SRL,2023,Agricultura,0.4876,0.1036,0.9407,15.8729,0.2256,0.2606,4.397,1.1553,-0.482,0.2374,
ARIES TEXTILE SRL,2023,Agricultura,0.1393,0.0964,0.6338,1.7305,-23.1704,-32.2973,-88.188,1.3939,-0.5455,-9.7506,
TRACON ELECTRIC SRL,2023,Agricultura,0.3594,0.0743,1.1896,-6.2743,-26.6173,-20.2593,106.8529,0.7611,-0.762,-3.4061,
"REGIA AUTONOMA ""ADMINISTRATIA ZONEI LIBERE"" CURTICI - ARAD RA",2023,Agricultura,7.8072,1.6683,0.0861,0.0943,36.1908,25.4319,27.8292,0.7027,0.5864,68.9729,
TABAN TRAFIC SRL,2023,Agricultura,1.0777,1.044,0.329,3.2732,3.9667,2.4209,24.0836,0.6103,0.0256,1.753,
NDB LOGISTICA ROMANIA SRL,2023,Agricultura,2.2524,1.7334,0.3764,0.6037,21.4005,14.6425,23.4814,0.6842,0.4714,8.8222,
KEY SAFETY SYSTEMS RO SRL,2023,Agricultura,0.5093,0.1672,0.5868,1.42,-14.1677,-5.0695,-12.2683,0.3578,-0.288,-1.7279,
GAZ VEST SA,2023,Agricultura,51.2912,9.09,0.016,0.0162,1.7505,0.7779,0.7905,0.4444,0.8038,15.2784,
ROTTEROM SRL,2023,Agricultura,1.4784,0.4201,0.249,0.3676,3.8529,0.4711,0.6955,0.1223,0.1191,0.498,
AGRICOLA SAN GIORGIO SRL,2023,Agricultura,6.995,6.995,0.143,0.1668,5.4203,31.9109,37.2337,5.8873,0.857,56.6501,
CENTRUL MEDICAL LASER SYSTEM SRL,2023,Agricultura,1.0656,0.5831,0.4255,0.8557,2.1016,1.477,2.97,0.7028,0.0279,0.7932,
MAXSTILE SRL,2023,Agricultura,39.4327,31.0209,0.0236,0.0242,13.2315,4.3938,4.5002,0.3321,0.9089,44.2367,
LICCO PROMPT 2000 SRL,2023,Agricultura,1.2265,0.6595,0.7696,3.3403,6.0084,6.9606,30.2114,1.1585,0.1743,1.8319,
FREE STYLER SRL,2023,Agricultura,0.9891,0.6933,0.9397,15.5791,0.0133,0.0379,0.6282,2.8474,-0.0103,0.6153,
JURGEN SCHLOSSER ARMATUREN ROMANIA SRL,2023,Agricultura,1.7261,1.4044,0.5276,1.117,8.1471,3.9154,8.2892,0.4806,0.3831,1.7214,
AYRTON TRANS SRL,2023,Agricultura,1.0749,0.396,0.9278,12.8474,1.5544,3.7401,51.7909,2.4061,0.0695,0.9598,
JRL EDITION SRL,2023,Agricultura,0.6769,0.118,0.5993,1.4957,4.1724,1.6398,4.0925,0.393,-0.1937,0.6303,
JUMO ROMANIA SRL,2023,Agricultura,0.6947,0.5709,0.5062,1.8381,11.8498,13.6692,49.6327,1.1535,-0.1546,5.8601,
ANDAGRA SRL,2023,Agricultura,4.487,4.487,0.1175,0.1332,17.4281,26.2499,29.7457,1.5062,0.4098,51.8642,
CENTRALA ELECTRICĂ DE TERMOFICARE ARAD SA ( C.E.T.ARAD),2023,Agricultura,1.1282,0.5713,0.6254,1.6695,3.3518,2.2355,5.9677,0.6669,0.0802,0.8187,
DITRE INTERNATIONAL SRL,2023,Agricultura,0.4005,0.4005,0.9522,19.9184,7.7344,3.1516,65.9256,0.4075,-0.5709,0.7856,
WEXA PROD SRL,2023,Agricultura,0.69,0.1857,0.6344,1.8081,2.2726,1.8369,5.2356,0.8083,-0.1967,0.7704,
FCC ENVIRONMENT ROMÂNIA SRL,2023,Agricultura,0.87,0.2019,0.3331,0.5093,13.1294,5.2926,8.0918,0.4031,-0.0433,3.2288,
TONNELLERIE MARGO SRL,2023,Agricultura,3.0491,0.1854,0.3278,0.4877,3.8478,1.7916,2.6652,0.4656,0.6717,1.3771,
INTECO HOLDING SRL,2023,Agricultura,0.9648,0.3931,0.8175,4.4802,1.1241,1.4024,7.6852,1.2475,-0.0288,0.3439,
WEXA INTERNAŢIONAL SRL,2023,Agricultura,0.6745,0.6289,0.0286,3.683,0.0,0.0,0.0,0.1368,-0.0093,0.0186,
CAME-IT SRL,2023,Agricultura,5.8016,2.602,0.0834,0.091,4.968,2.7032,2.9494,0.5441,0.4007,7.4565,
ICIRUAL 2003 SRL,2023,Agricultura,1.1917,0.9321,0.5696,1.4081,20.2224,11.3485,28.056,0.5612,0.1092,4.5153,
DOLLY TRANS COMPANY SRL,2023,Agricultura,0.512,0.14,0.9425,16.3924,3.5669,2.279,39.6367,0.6389,-0.4599,0.5545,
LAGERMAX LOGISTICS ROMANIA S.R.L.,2023,Agricultura,0.0969,0.0411,5.1334,-1.2419,-59.554,-50.9905,12.3361,0.8562,-4.6361,-1.9866,
BRANDON IMPEX SRL,2023,Agricultura,0.5462,0.3185,0.2926,0.4137,0.5505,0.3883,0.5489,0.7053,-0.1328,0.31,
RODSPECTRA SRL,2023,Agricultura,0.3898,0.1955,0.5894,1.5364,12.845,4.0391,10.5292,0.3144,-0.3596,1.3901,
TERRACULT SRL,2023,Agricultura,1.0265,1.0265,0.9742,37.7615,0.0052,0.0698,2.7049,13.4319,0.0258,0.0171,
FLANA MARKET SRL,2023,Agricultura,0.6859,0.5422,0.6675,2.352,-2.5072,-0.9857,-3.4735,0.3931,-0.2096,0.8393,
WEST PROMOTION SRL,2023,Agricultura,0.4014,0.2081,0.9165,10.9698,8.0715,4.1168,49.2777,0.51,-0.5486,1.0437,
PRESTAGRO COMIMPEX SRL,2023,Agricultura,0.4638,0.3183,0.8539,5.8426,15.9746,7.7687,53.1578,0.4863,-0.4578,2.0456,
SMART COMSERV SRL,2023,Agricultura,0.4607,0.2312,0.9091,9.9996,4.2019,1.622,17.8419,0.386,-0.4903,0.4278,
AUTOGRUPM RO SRL,2023,Agricultura,0.7462,0.6615,0.5795,5.9628,-40.9523,-2.5748,-26.4964,0.0629,-0.1471,-0.8695,
SYLC CON TRANS SRL,2023,Agricultura,0.6722,0.2486,0.6979,2.3102,-3.2647,-1.8077,-5.984,0.5537,-0.2288,-0.518,
ERGAD TECHNOLOGY SRL,2023,Agricultura,0.5905,0.3322,0.6528,2.4178,-5.6322,-12.6068,-46.6932,2.2383,-0.2673,-3.8624,
TATSTYL GRUP SRL,2023,Agricultura,2.7671,1.6481,0.2583,0.688,5.4193,1.2712,3.3853,0.2346,0.4565,1.1179,
COREMANS ZOOTEHNIA SRL,2023,Agricultura,0.7579,0.4788,0.4434,0.9269,4.5598,3.604,7.5337,0.7904,-0.1073,1.9352,
SCHUETZAGRA IMPEX SRL,2023,Agricultura,0.6797,0.4155,0.6969,2.5309,8.0419,4.0535,14.7217,0.504,-0.2232,1.1634,
COSTI ZOOTEHNIA SRL,2023,Agricultura,0.5368,0.4059,1.2384,-4.3787,-27.2094,-2.0119,7.1135,0.0739,-0.5736,-0.3249,
COST.E.L.PRODUZIONE SRL,2023,Agricultura,0.5366,0.2956,1.0443,-11.3822,-22.1491,-13.3382,145.3827,0.6022,-0.4839,-2.5347,
TERMOSTAMPI ROM SRL,2023,Agricultura,0.6518,0.175,0.9298,13.2465,20.8989,7.0505,100.4459,0.3374,-0.3237,1.7398,
PITO TRANS SRL,2023,Agricultura,0.8854,0.904,0.4878,2.7824,8.0216,5.6942,32.477,0.7099,-0.0559,2.7362,
DELFINGEN RO - TRANSILVANIA SRL,2023,Agricultura,1.514,0.3901,0.5408,1.1778,-1.0094,-1.7977,-3.915,1.7809,0.278,-0.1247,
PROFILE GALVANIZATE SRL,2023,Agricultura,0.6358,0.61,0.8115,4.3037,0.3994,0.1755,0.9306,0.4393,-0.2955,0.1054,
I.T.S. PRODUCTION SRL,2023,Agricultura,0.575,0.0858,0.7834,-15.6283,5.8448,2.4013,-47.9024,0.4108,-0.3329,0.7179,
ERT GROUP AUTOMOTIVE SRL,2023,Agricultura,3.8215,3.8215,0.2265,0.2929,14.8901,67.0995,86.7499,4.5063,0.6391,74.3813,
HOG SLAT FABRICARE SRL,2023,Agricultura,1.1754,0.2606,0.5555,1.2522,6.1135,7.8591,17.7147,1.2855,0.0974,3.2793,
GEMA SUPERB SRL,2023,Agricultura,0.466,0.3578,0.5185,1.21,-7.0457,-0.8454,-1.9727,0.12,-0.2769,-0.3261,
M.M.M. TRANS COMPANY SRL,2023,Agricultura,1.5076,0.9503,0.361,0.9001,15.5593,17.6899,44.1061,1.1369,0.1832,10.9179,
PORKPROD SRL,2023,Agricultura,1.6283,0.6744,0.3722,0.5928,13.5087,13.9113,22.1583,1.0298,0.2339,7.9458,
JINARI EXPO SRL,2023,Agricultura,1.6048,0.4278,0.2777,0.3846,3.7447,2.8238,3.9097,0.7541,0.168,2.5125,
MAVROS CONSULT SRL,2023,Agricultura,0.7021,0.292,0.8023,7.0246,3.5678,2.8993,25.3843,0.8126,-0.239,0.8158,
FINPROM SRL,2023,Agricultura,0.5401,0.2827,1.0388,-26.7706,-20.5034,-16.4726,424.5081,0.8034,-0.4777,-3.1517,
RAILPORT ARAD SRL,2023,Agricultura,1.0669,1.0574,0.8193,5.1827,62.0737,43.5348,275.3935,0.7013,0.0548,12.9665,
ADVANTAGE HEMA INNOVATION TECHNOLOGIES SRL,2023,Agricultura,0.5733,0.0866,0.8046,5.4841,0.1741,0.0514,0.3502,0.2952,-0.3433,0.0128,
REGIA PUBLICĂ LOCALĂ - OCOLUL SILVIC VALEA MUREŞULUI RA,2023,Agricultura,4.6308,1.6136,0.1605,0.1912,-36.1835,-20.5586,-24.489,0.5682,0.5827,-25.6189,
PTC - METAL 2007 SRL,2023,Agricultura,0.8004,0.5461,0.3089,0.4638,12.7252,9.3886,14.0991,0.7378,-0.0616,6.2892,
PIATRA BALAST IMPEX SRL,2023,Agricultura,0.3978,0.2496,0.743,2.8909,4.7918,2.0871,8.1208,0.4356,-0.4474,0.7695,
TECNOWIND EAST EUROPE SRL,2023,Agricultura,0.562,0.1899,0.7322,2.7334,11.1945,6.7048,25.0321,0.5989,-0.3207,1.8315,
TESCA ERT ROMANIA S.R.L.,2023,Agricultura,0.8549,0.6371,0.763,3.22,-52.6983,-20.3727,-85.9719,0.3866,-0.1107,-5.3399,
GENESYS MEDICAL CLINIC SRL,2023,Agricultura,2.2948,2.2062,0.2942,0.4169,14.1216,14.9044,21.1174,1.0554,0.3809,11.7461,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NATURAL LUNCA MUREŞULUI RA,2023,Agricultura,3.5951,2.2493,0.1593,0.1894,5.2671,2.1355,2.54,0.4054,0.4133,3.0731,
GAMA VEST TRADE SRL,2023,Agricultura,0.335,0.3348,0.9499,18.9478,3.2816,4.7709,95.1689,1.4538,-0.6317,1.1959,
"REGIA PUBLICĂ LOCALĂ ""OCOLUL SILVIC ZĂRANDUL"" RA",2023,Agricultura,0.2302,0.1935,3.5779,-1.3879,8.0005,1.6014,-0.6212,0.2002,-2.7542,0.1007,
CENTRALA ELECTRICĂ DE TERMOFICARE HIDROCARBURI (C.E.T. HIDROCARBURI) SA,2023,Agricultura,0.5943,0.3002,0.7218,138.1517,1.1167,0.0759,14.5185,0.0679,-0.2928,0.0227,
PETROSANTANDER ROMANIA SRL,2023,Agricultura,0.6873,0.6873,1.4551,-3.1975,-0.3589,-4.2135,9.2593,11.7388,-0.4551,-0.5792,
CDC TRANSPORT INNOVATIONS S.R.L.,2023,Agricultura,1.4622,0.5767,0.2042,0.2627,6.1504,2.066,2.6578,0.3359,0.0944,2.4158,
ECO INEU PHARE 2004 SA,2023,Agricultura,5.2692,2.9031,0.1265,0.1449,18.9024,6.127,7.0147,0.3241,0.5402,11.2409,
MAGONTEC SRL,2023,Agricultura,0.5345,0.4243,0.8399,15.1182,0.3221,0.3735,6.7237,1.1598,-0.3909,0.1078,
VIKY FAMILY SRL,2023,Agricultura,1.1702,0.2107,0.8546,5.8769,9.2688,6.2306,42.8478,0.6722,0.1454,1.4582,
DE GIROLAMI INTERNATIONAL TRANSPORT SRL,2023,Agricultura,1.8167,1.7925,0.5307,1.1309,11.6693,1.2651,2.6957,0.1084,0.4335,0.5548,
HU-RO SERVICE STATION SRL,2023,Agricultura,2.3218,0.6977,0.2629,0.3567,0.685,0.5554,0.7536,0.8109,0.3476,0.5063,
M-OIL VEST S.R.L.,2023,Agricultura,3.6087,1.511,0.1698,0.2045,-3.0635,-1.6836,-2.0279,0.5496,0.443,-1.4985,
NORD ONE TORONTALULUI N17-N18 S.A.,2023,Agricultura,1.5771,0.6116,0.3107,0.4508,-63.6992,-36.5754,-53.0623,0.5742,0.1793,-23.5224,
PENTA BOX SRL,2023,Agricultura,0.1455,0.0796,0.641,1.7866,-12.1785,-5.0392,-14.0445,0.4138,-0.5478,-1.5722,
SPORT LINE SHOP SRL,2023,Agricultura,0.5123,0.1972,0.9301,13.2962,1.9771,1.5564,22.2499,0.7872,-0.4536,0.4096,
MANO SPRINT S.R.L.,2023,Agricultura,0.8935,0.1991,0.818,4.4958,6.1428,11.6091,63.8019,1.8899,-0.0871,3.3099,
TRUCK ELEMENTS EXPRESS SRL,2023,Agricultura,1.2246,0.95,0.3773,0.6058,16.8821,9.1568,14.7038,0.5424,0.0847,5.6039,
TREDECO HOLDING SRL,2023,Agricultura,0.8834,0.4118,0.7556,3.0915,-40.921,-20.205,-82.6691,0.4938,-0.0881,-5.2877,
E-AUTOPARTS EUROPA SRL,2023,Agricultura,0.8257,0.2261,0.7436,2.9002,3.3918,2.2169,8.6465,0.6536,-0.1296,0.5963,
ALPHAVILLE DEVELOPMENT S.A.,2023,Agricultura,1.2103,0.5021,0.7622,3.2056,1.0714,0.5823,2.4491,0.5435,0.1603,0.1543,
POLACH LOGISTICS & TRANSPORT SRL,2023,Agricultura,0.4684,0.1876,0.666,1.9936,9.7308,6.2374,18.6724,0.641,-0.3541,1.9589,
TB&C OUTSERT ROMANIA SRL,2023,Agricultura,0.4781,0.0612,0.8011,4.0277,-20.236,-7.3421,-36.9135,0.3628,-0.4181,-1.7583,
AR LINIA TEA SRL,2023,Agricultura,7.7032,4.2296,0.0885,0.0971,-7.8013,-3.1799,-3.4885,0.4076,0.593,-7.1889,
MINIMAXX SOFA SRL,2023,Agricultura,0.3308,0.1427,0.7612,3.1873,16.9509,12.6949,53.1569,0.7489,-0.5094,3.8775,
CAPS INDUSTRIES RO SRL,2023,Agricultura,0.511,0.1825,0.3483,0.5345,-31.2627,-7.7606,-11.9083,0.2482,-0.1703,-4.4562,
KROHNE SOLUTIONS SRL,2023,Agricultura,0.8671,0.4247,0.7677,3.3043,1.1049,1.2162,5.2351,1.1008,-0.102,0.3772,
CRENGUŢA MARKET SRL,2023,Agricultura,0.5659,0.1464,0.421,0.7952,13.6469,4.7548,8.9824,0.3484,-0.1828,2.4136,
MIRITEX-INEU SRL,2023,Agricultura,1.2458,0.9322,0.4816,2.2545,6.0779,8.3752,39.2049,1.378,0.1184,3.9635,
FAIRY DAIRY SRL,2023,Agricultura,1.6022,0.9274,0.2954,0.4295,0.6921,0.2303,0.3349,0.3328,0.1779,0.2209,
GOSPODĂRIA ŞICULANĂ SRL,2023,Agricultura,13.3497,13.3497,0.0487,0.0512,40.2507,25.549,26.8559,0.6347,0.601,125.0051,
SAFE GUARD SPEDITION SRL,2023,Agricultura,2.5156,2.5156,0.3138,0.4574,39.0081,55.9307,81.5135,1.4338,0.4757,41.2523,
COM FEL CONSTRUCT SRL,2023,Agricultura,0.5339,0.2908,0.4124,0.8987,15.3784,14.9423,32.5628,0.9716,-0.1922,7.2733,
WOODBLINDS LUXMADER SRL,2023,Agricultura,3.165,3.1433,0.2887,0.4058,-65.5092,-23.8678,-33.5546,0.3643,0.625,-15.6332,
ASSEMBLY & TESTING TECHNOLOGY S.R.L.,2023,Agricultura,0.8641,0.574,0.5138,2.1993,9.0031,4.5121,19.3146,0.5012,-0.0698,1.7696,
SPEED LINE TRUCK SERVICE SRL,2023,Agricultura,1.3622,0.9606,0.5853,1.4114,-13.8437,-14.786,-35.6555,1.0681,0.212,-5.0524,
INTERNAŢIONAL ALEXANDER LOGISTIC SRL,2023,Agricultura,1.672,0.3125,0.5981,1.4882,-34.4051,-9.7694,-24.3083,0.284,0.4019,-3.2668,
METEOR ROMANIA S.R.L.,2023,Agricultura,21.3657,21.3657,0.0467,0.049,62.5894,25.6724,26.9313,0.4102,0.952,111.3281,
PIETRARUL CODRU MOMA S.R.L.,2023,Comert,1.9343,0.7658,0.4916,0.9668,5.4735,11.6371,22.8874,2.1261,0.4593,5.5709,
VIRTUS COMMERCE S.R.L.,2023,Comert,1.1533,0.258,0.8145,4.3905,11.2839,12.3726,66.695,1.0965,0.1249,3.3959,
AGRO MURESANA COOPERATIVA AGRICOLĂ,2023,Comert,55.2893,50.689,0.0144,0.0146,33.3017,30.1852,30.6266,0.9064,0.7825,200.0,
RESIDENCE IMOBILIARE MOŢ S.R.L.,2023,Comert,1.3431,1.1213,0.7281,3.2287,2.9782,11.9339,52.9202,4.0071,0.2498,3.9419,
JOYSON SAFETY SYSTEMS SERVICES ROMANIA S.R.L.,2023,Comert,5.4327,4.5631,0.1659,0.1989,20.3222,19.9469,23.9136,0.9815,0.7353,28.6313,
JOYSON SAFETY SYSTEMS ORSOVA S.R.L.,2023,Comert,0.6976,0.3549,0.4378,0.9741,0.6841,0.8523,1.8962,1.2459,-0.1324,0.4726,
JOYSON SAFETY SYSTEMS JIBOU S.R.L.,2023,Comert,91.2587,33.1828,0.011,0.0111,96.7844,30.1941,30.5286,0.312,0.989,200.0,
ROLAND AUTO PARK S.R.L.,2023,Comert,0.842,0.4473,0.6984,2.4932,-17.9513,-23.9259,-85.4125,1.3328,-0.1103,-6.8516,
FARMACIA IVONA S.R.L.,2023,Comert,1.4326,0.9771,0.3351,0.5242,17.6382,55.82,87.3026,3.1647,0.145,37.6986,
URBI-SERV PECICA S.A.,2023,Comert,1.6387,0.0167,0.4701,0.887,3.3116,2.8431,5.365,0.8585,0.3002,1.4413,
TEO BIB ROMANIA S.R.L.,2023,Comert,0.9001,0.536,0.8291,4.8516,3.9475,7.8078,45.6877,1.9779,-0.0828,2.2243,
OCOLUL SILVIC PIATRA CERBULUI R.A.,2023,Comert,0.5208,0.0219,1.84,-2.1904,-55.4704,-19.677,23.4242,0.3547,-0.8817,-2.1388,
RESCO DISTRIBUȚIE & LOGISTICĂ S.A.,2023,Comert,3.4578,2.121,0.1017,0.1132,9.1343,27.3526,30.4486,2.9945,0.2499,59.6911,
SOCIETATEA DE SERVICII IN INFORMATICA SSI PITESTI SA,2023,Comert,0.9626,0.8266,1.0387,-26.8708,-22.9198,-4.6716,120.857,0.2038,-0.0388,-0.8582,
METABET C.F. S.A.,2023,Comert,1.5435,0.8215,0.625,1.7316,1.7663,6.2032,17.1861,3.512,0.3397,2.2908,
COMAT-ARGES SA,2023,Comert,2.9993,1.4805,0.3334,0.5002,18.7875,62.2295,93.3552,3.3123,0.6666,39.317,
IMUC S.R.L.,2023,Comert,0.7228,0.0018,0.9586,23.1664,-4.9308,-5.2222,-126.2012,1.0591,-0.2658,-0.868,
INDCARF SA,2023,Comert,1.2412,0.9494,0.4297,0.7727,5.8104,9.4964,17.0786,1.6344,0.1036,5.1069,
ALPROM SA,2023,Comert,1.0238,0.3318,0.743,3.471,4.7814,20.0831,93.824,4.2003,0.0177,6.7582,
MAVEXIM SRL,2023,Comert,9.0254,0.7975,0.1033,0.1152,27.3961,18.9886,21.1765,0.6931,0.8292,42.7269,
CLEMANS SRL,2023,Comert,-0.6486,0.0865,-1.7236,-0.63,10.7201,-18.4873,-6.7573,-1.7245,2.8416,2.3453,
CARPATI-COM SRL,2023,Comert,2.6626,2.2806,0.1483,0.1763,30.6295,18.3219,21.7812,0.5982,0.2466,25.5175,
ROCIP INSTAL SRL,2023,Comert,3.8348,0.6807,0.2386,0.3145,8.1967,12.3408,16.2677,1.5056,0.6764,11.8537,
PRAXIS SRL,2023,Comert,2.4308,0.0697,0.4018,0.6716,10.7107,17.6476,29.4998,1.6477,0.5749,9.6679,
COMPACT LACOLI SRL,2023,Comert,0.8717,0.5661,0.9261,12.5396,0.1849,0.3262,4.4165,1.7638,-0.1188,0.3939,
HIDRO-ARGES SRL,2023,Comert,4.5044,1.7904,0.21,0.2676,10.1075,10.2431,13.0566,1.0134,0.7358,11.2227,
INTENS PREST SRL,2023,Comert,3.3429,2.0065,0.2898,0.4081,3.4254,4.9833,7.0171,1.4548,0.679,3.9925,
SEMIRAMIS SRL,2023,Comert,0.9186,0.1509,0.7247,2.7968,9.3536,25.2976,97.6331,2.7046,-0.059,8.57,
GLADIOLA SRL,2023,Comert,5.1642,3.0882,0.0867,0.095,7.2292,6.6433,7.2743,0.919,0.3612,17.3209,
MONTANA MG SRL,2023,Comert,0.2427,0.1283,4.1138,-1.3211,-33.1712,-28.0096,8.9953,0.8444,-3.1155,-1.3617,
SALF SRL,2023,Comert,1.8504,1.3907,0.4479,0.8112,8.0354,12.6474,22.9069,1.574,0.3809,6.3823,
MACRO SUIN  S.A.,2023,Comert,1.3773,1.2897,0.726,16.6041,0.585,1.2846,29.3787,2.1958,0.274,0.4097,
COMEFIN SA,2023,Comert,0.9187,0.1558,0.8859,7.9143,0.2767,0.5544,4.9532,2.0038,-0.072,0.1252,
COMPONENTE AUTO SA,2023,Comert,0.6989,0.4755,0.5984,1.4907,26.7407,38.5704,96.0887,1.4424,-0.1802,14.9891,
B.A.T. BASCOV SA,2023,Comert,1.3039,0.5801,0.725,2.6366,5.4672,16.024,58.273,2.9309,0.2203,5.0999,
PENTAROM SRL,2023,Comert,2.0273,0.8592,0.4415,0.7905,-98.2337,-62.1532,-111.287,0.6327,0.4536,-27.8651,
EUROCOM - EXPANSION SA,2023,Comert,0.4843,0.1346,0.902,9.5279,0.9029,2.5969,27.431,2.8763,-0.4651,0.6937,
V.M. COMP SRL,2023,Comert,1.3322,0.0394,0.6297,1.7006,1.4907,1.282,3.4623,0.86,0.2092,0.5097,
CATENA COROLA SRL,2023,Comert,0.6406,0.2817,0.5447,1.1963,3.9156,9.8996,21.7422,2.5282,-0.1958,4.1669,
INA FARM SRL,2023,Comert,0.1095,0.0475,0.7606,3.1766,2.7876,4.6148,19.2742,1.6555,-0.6773,1.3639,
FARMAVITA SRL,2023,Comert,1.1179,0.2428,0.8945,8.4784,0.0495,0.1634,1.5488,3.2979,0.1055,0.8573,
MEDSANTIF PLUS SRL,2023,Comert,1.2841,0.0759,0.7405,2.8535,4.9088,15.6443,60.2856,3.187,0.2104,4.9602,
PROMED PLUS SRL,2023,Comert,0.5237,0.4274,0.7899,3.9659,15.1358,10.4902,52.6681,0.6931,-0.3762,3.2458,
CATENA PHARMA S.R.L.,2023,Comert,0.7651,0.647,1.0664,-16.0573,-15.3693,-11.5608,174.0744,0.7522,-0.2505,-2.1551,
FLAMICOM IMPEX SRL,2023,Comert,4.1924,0.4303,0.1789,0.2179,5.1931,5.5993,6.8196,1.0782,0.5713,7.2806,
STAR TRADING IMPEX SRL,2023,Comert,0.776,0.1584,1.2887,-4.4642,-58.7723,-29.2756,101.417,0.4981,-0.2887,-4.5436,
LISA DRAXLMAIER AUTOPART ROMANIA SRL,2023,Comert,1.0271,0.9435,0.7155,2.529,17.2664,0.361,1.2761,0.0209,0.0194,0.1206,
PROINTERMED SRL,2023,Comert,1.6509,1.3334,0.4103,1.2895,5.7431,5.0764,15.9551,0.8839,0.267,3.0102,
LAVMI - PERLA SRL,2023,Comert,9.1481,8.7166,0.1088,0.1221,26.1949,26.2743,29.4831,1.003,0.8868,57.4979,
GREINER ASSISTEC SOCIETATE CU RASPUNDERE LIMITATĂ,2023,Comert,0.0585,0.029,17.088,-1.0622,35.9524,6.04,-0.3754,0.168,-16.088,0.0843,
ZORBA COMPANY SRL,2023,Comert,7.6389,4.0778,0.1029,0.1147,7.5392,7.644,8.5209,1.0139,0.6832,17.131,
COMESAD RO SA,2023,Comert,0.749,0.2134,0.657,1.9838,13.2412,8.9455,27.009,0.6756,-0.1649,3.0971,
LAS VEGAS-MI SRL,2023,Comert,4.1139,2.4028,0.2288,0.2985,17.3283,57.9606,75.6189,3.3449,0.7124,57.0009,
CELLYRO SRL,2023,Comert,9.9407,7.3241,0.0778,0.0844,32.546,47.3056,51.2992,1.4535,0.696,139.1763,
SELF-GEPI SRL,2023,Comert,0.6926,0.0577,1.4438,-3.253,11.1505,11.7831,-26.5476,1.0567,-0.4438,1.7786,
ZEUS SA,2023,Comert,2.8774,2.8774,0.3128,0.4878,1.2697,5.0732,7.9101,3.9955,0.5873,4.6377,
VULTURUL & COMPANY SRL,2023,Comert,1.2232,0.0625,0.6528,1.8804,5.7075,8.0254,23.1162,1.4061,0.1457,2.7794,
ANN REEVES & FRANCESCA S.A.,2023,Comert,1.4771,0.4897,0.3972,0.6589,0.323,0.7822,1.2976,2.4219,0.1895,0.788,
FILSAM PROD S.R.L.,2023,Comert,1.2422,0.1675,0.7407,2.8573,3.479,5.3786,20.7468,1.546,0.1794,1.7342,
CHERESTA DIMBOVICIOARA SRL,2023,Comert,1.4208,0.5535,0.5208,1.0866,10.0945,21.3631,44.5763,2.1163,0.2191,9.5367,
SPORT TEN BMG SRL,2023,Comert,2.1198,2.1198,0.4717,0.893,12.4951,40.1644,76.032,3.2144,0.5283,18.3645,
CONARG CONSTRUCT SRL,2023,Comert,1.6122,0.6186,0.5799,1.3805,7.9247,33.0492,78.6742,4.1704,0.355,13.2075,
DMG MORI ROMÂNIA SRL,2023,Comert,1.0877,0.6217,0.5008,1.1702,14.4314,15.9253,37.2142,1.1035,0.0439,6.618,
FARMACIA INA IMPEX PLUS SRL,2023,Comert,11.8872,11.8347,0.0823,0.0897,69.1932,38.499,41.9532,0.5564,0.8964,94.8685,
PREST SERV DĂNESCU 2007 SRL,2023,Comert,1.6322,0.1014,0.6127,1.5818,22.2734,9.8421,25.4101,0.4419,0.3873,3.8249,
BRONZE ALU CARPAŢI SRL,2023,Comert,10.7969,6.761,0.0831,0.0906,11.827,21.4343,23.3769,1.8123,0.8141,59.8182,
VALEO SISTEME TERMICE SRL,2023,Comert,3.1415,1.4779,0.2607,0.3609,9.5907,26.3226,36.4377,2.7446,0.5584,24.0257,
FIRST TRUCK SERVICE SRL,2023,Comert,1.2755,0.3883,0.5966,1.4906,3.3861,4.7382,11.8376,1.3993,0.1644,1.8797,
ROECHLING AUTOMOTIVE PITEŞTI SRL,2023,Comert,1.0172,0.5108,0.6433,1.8037,9.1179,10.6028,29.727,1.1629,0.011,3.8265,
MUNTENIA MEDICAL COMPETENCES SA,2023,Comert,7.6712,2.4059,0.1234,0.1407,6.3326,21.0803,24.0467,3.3288,0.823,43.4602,
FLORIMAR CONSTRUCT TOTAL SRL,2023,Comert,1.0559,0.7132,0.9021,9.2141,0.1594,0.429,4.3819,2.6921,0.0504,0.3152,
VECTRUM SOLUTIONS SRL,2023,Comert,0.1678,0.1207,5.6268,-1.2161,-2.1951,-42.9767,9.2887,19.5787,-4.6828,-1.5276,
ROAZ TRADUCERI SRL,2023,Comert,1.0697,0.737,0.7676,3.3038,4.075,17.1058,73.6202,4.1977,0.0535,5.1759,
JOLI GAMES ORIGINAL SRL,2023,Comert,0.4558,0.1343,1.7868,-2.271,-7.9851,-69.8871,88.8256,8.7521,-0.9723,-7.8226,
