an,judet,oras_tip,sex,profil,nota_romana,nota_matematica,nota_istorie,nota_specialitate,nota_lb_moderna,medie_generala,promovat,sesiune,tip_scoala
2019,Caras-Severin,Urban,F,Real,5.53,6.96,,4.16,4.15,5.35,0,toamna,Grup scolar
2019,Brasov,Urban,M,Uman,8.3,,5.82,,6.59,0.0,0,vara,Liceu teoretic
2019,Suceava,Urban,F,Real,9.48,7.45,,,7.51,0.0,0,toamna,Colegiu national
2019,Timis,Rural,F,Real,10.0,8.18,,7.3,7.39,8.34,1,vara,Colegiu national
2019,Vaslui,Rural,M,Real,6.65,,,8.12,6.51,0.0,0,toamna,Colegiu national
2019,Giurgiu,Rural,M,Uman,6.97,,6.01,5.84,6.5,6.31,1,toamna,Liceu tehnic
2019,Sibiu,Urban,M,Tehnologic,5.53,6.75,,4.74,6.98,5.86,0,vara,Liceu teoretic
2019,Iasi,Urban,M,Real,5.43,7.17,,6.54,7.56,6.55,1,vara,Liceu tehnic
2019,Sibiu,Urban,F,Uman,9.03,,7.55,8.62,6.17,8.08,1,vara,Colegiu national
2019,Iasi,Urban,M,Tehnologic,7.31,4.72,,6.79,6.42,6.29,0,toamna,Liceu tehnic
2019,Mures,Urban,F,Real,3.27,6.6,,7.92,6.45,6.0,0,vara,Grup scolar
2019,Drobeta-Tr. Severin,Urban,M,Pedagogic,6.63,,8.2,6.88,7.0,7.2,1,vara,Liceu teoretic
2019,Drobeta-Tr. Severin,Rural,F,Uman,6.04,,6.24,5.31,,5.86,0,vara,Liceu teoretic
2019,Arad,Urban,F,Uman,6.66,,8.29,6.22,9.2,7.36,1,toamna,Liceu teoretic
2019,Sibiu,Urban,M,Uman,7.26,,5.64,7.99,7.78,7.08,1,vara,Liceu teoretic
2019,Dambovita,Urban,M,Real,8.18,7.66,,9.69,5.51,8.08,1,vara,Liceu tehnic
2019,Valcea,Urban,F,Tehnologic,7.14,8.66,,7.58,8.84,7.94,1,vara,Colegiu national
2019,Suceava,Rural,F,Uman,6.42,,,6.34,7.97,0.0,0,vara,Colegiu national
2019,Satu Mare,Rural,M,Pedagogic,6.38,,5.27,6.73,6.2,6.14,1,vara,Grup scolar
2019,Bacau,Rural,M,Real,5.86,4.5,,5.78,,5.38,0,vara,Grup scolar
2019,Satu Mare,Urban,M,Uman,8.37,,6.75,7.27,4.89,7.1,1,vara,Grup scolar
2019,Constanta,Urban,M,Uman,7.55,,5.26,7.6,5.75,6.65,1,toamna,Liceu teoretic
2019,Gorj,Urban,F,Real,,7.55,,8.2,7.3,0.0,0,vara,Colegiu national
2019,Giurgiu,Rural,F,Uman,7.95,,7.05,3.41,5.71,6.08,0,vara,Liceu teoretic
2019,Brasov,Rural,M,Tehnologic,5.52,5.23,,7.85,6.37,6.22,1,vara,Liceu teoretic
2019,Botosani,Rural,F,Tehnologic,5.67,7.15,,7.13,,6.65,1,vara,Colegiu national
2019,Arges,Urban,M,Uman,7.54,,,7.14,6.63,0.0,0,vara,Liceu teoretic
2019,Dolj,Urban,F,Tehnologic,,7.28,,5.69,,0.0,0,vara,Liceu teoretic
2019,Satu Mare,Urban,M,Sportiv,5.81,,6.03,7.25,4.87,6.15,1,vara,Liceu teoretic
2019,Calarasi,Rural,M,Pedagogic,5.34,,6.57,6.66,7.53,6.38,1,vara,Liceu teoretic
2019,Harghita,Rural,M,Real,8.84,6.8,,4.86,,6.83,0,vara,Grup scolar
2019,Harghita,Rural,M,Tehnologic,,7.55,,4.46,5.53,0.0,0,toamna,Liceu teoretic
2019,Neamt,Urban,F,Uman,6.92,,5.37,8.78,4.86,6.71,1,vara,Liceu teoretic
2019,Timis,Urban,F,Sportiv,6.81,,4.8,8.16,5.53,6.44,0,toamna,Liceu tehnic
2019,Timis,Urban,M,Uman,8.57,,4.96,6.31,7.96,6.81,0,vara,Liceu tehnic
2019,Brasov,Urban,F,Real,6.47,6.75,,6.22,7.04,6.56,1,vara,Grup scolar
2019,Maramures,Urban,M,Tehnologic,7.17,7.11,,8.18,8.46,7.63,1,vara,Liceu teoretic
2019,Maramures,Urban,F,Uman,6.18,,5.89,6.61,10.0,6.77,1,toamna,Liceu tehnic
2019,Salaj,Rural,M,Sportiv,7.37,,5.76,7.94,7.98,7.16,1,vara,Colegiu national
2019,Gorj,Rural,M,Sportiv,3.87,,7.6,7.51,7.31,6.47,0,vara,Grup scolar
2019,Neamt,Urban,M,Tehnologic,9.0,7.63,,6.52,7.86,7.74,1,vara,Colegiu national
2019,Satu Mare,Urban,F,Real,6.2,5.7,,5.52,7.95,6.11,1,vara,Grup scolar
2019,Mehedinti,Urban,F,Tehnologic,6.07,6.1,,6.03,7.2,6.23,1,vara,Liceu teoretic
2019,Satu Mare,Rural,M,Real,8.19,2.82,,5.32,7.8,5.78,0,vara,Liceu tehnic
2019,Bihor,Urban,M,Real,7.4,5.79,,7.34,6.27,6.76,1,vara,Liceu tehnic
2019,Galati,Urban,M,Tehnologic,8.02,5.27,,6.77,4.39,6.36,1,toamna,Grup scolar
2019,Bacau,Rural,F,Real,6.2,8.24,,8.22,5.14,7.21,1,vara,Liceu teoretic
2019,Sibiu,Urban,F,Uman,5.55,,7.02,7.71,6.39,6.71,1,vara,Liceu teoretic
2019,Dolj,Urban,M,Sportiv,5.66,,7.37,5.63,6.24,6.22,1,vara,Liceu teoretic
2019,Mehedinti,Rural,M,Uman,6.98,,5.5,5.26,8.7,6.31,1,toamna,Liceu teoretic
2019,Neamt,Rural,F,Real,7.6,5.73,,4.96,5.56,6.02,0,toamna,Liceu teoretic
2019,Mures,Rural,M,Pedagogic,6.7,,5.91,4.99,6.7,5.99,0,toamna,Grup scolar
2019,Bistrita-Nasaud,Urban,M,Real,5.2,7.15,,9.03,,7.13,1,vara,Liceu tehnic
2019,Sibiu,Urban,M,Tehnologic,7.63,5.83,,8.41,,7.29,1,toamna,Colegiu national
2019,Valcea,Rural,M,Sportiv,9.99,,7.15,10.0,5.59,8.55,1,vara,Colegiu national
2019,Teleorman,Urban,F,Pedagogic,6.81,,4.93,7.08,7.3,6.42,0,vara,Liceu tehnic
2019,Ialomita,Rural,F,Tehnologic,7.01,3.36,,5.0,5.69,5.2,0,vara,Liceu teoretic
2019,Mures,Rural,M,Uman,6.6,,7.29,6.1,7.17,6.74,1,vara,Liceu teoretic
2019,Olt,Rural,F,Real,5.84,6.83,,5.49,4.86,5.88,0,toamna,Liceu teoretic
2019,Sibiu,Urban,M,Tehnologic,,7.4,,6.77,8.32,0.0,0,vara,Colegiu national
2019,Satu Mare,Urban,F,Pedagogic,6.81,,7.78,7.31,7.09,7.27,1,vara,Liceu tehnic
2019,Gorj,Urban,F,Uman,6.2,,7.95,6.32,6.89,6.83,1,toamna,Liceu teoretic
2019,Prahova,Rural,F,Real,7.44,,,6.12,5.77,0.0,0,toamna,Liceu tehnic
2019,Hunedoara,Urban,M,Real,7.38,6.84,,8.53,5.18,7.24,1,vara,Grup scolar
2019,Satu Mare,Urban,M,Real,6.83,8.33,,7.55,4.72,7.16,1,vara,Grup scolar
2019,Arges,Urban,M,Tehnologic,7.4,5.56,,7.52,4.14,6.44,1,toamna,Grup scolar
2019,Drobeta-Tr. Severin,Urban,F,Uman,9.04,,8.11,5.53,8.45,7.69,1,vara,Colegiu national
2019,Iasi,Urban,M,Pedagogic,8.28,,6.83,6.37,7.0,7.14,1,vara,Liceu teoretic
2019,Vrancea,Urban,F,Tehnologic,,7.85,,7.8,7.49,0.0,0,vara,Colegiu national
2019,Olt,Rural,F,Real,6.48,8.82,,6.47,5.61,7.02,1,vara,Liceu teoretic
2019,Arges,Urban,F,Tehnologic,6.12,7.33,,9.33,6.93,7.5,1,toamna,Colegiu national
2019,Vaslui,Urban,F,Uman,5.99,,7.54,7.87,8.26,7.29,1,vara,Colegiu national
2019,Ialomita,Rural,M,Uman,8.11,,6.51,6.72,6.62,7.04,1,vara,Liceu teoretic
2019,Prahova,Rural,M,Tehnologic,9.19,10.0,,6.54,7.85,8.47,1,vara,Colegiu national
2019,Harghita,Urban,M,Tehnologic,8.2,7.74,,4.89,6.59,6.89,0,vara,Grup scolar
2019,Hunedoara,Urban,F,Tehnologic,6.75,10.0,,,7.59,0.0,0,vara,Liceu teoretic
2019,Arad,Rural,M,Real,4.45,4.91,,5.58,5.37,5.04,0,vara,Grup scolar
2019,Maramures,Urban,F,Real,5.62,6.36,,7.56,6.34,6.49,1,vara,Liceu teoretic
2019,Vrancea,Urban,M,Tehnologic,,6.96,,7.43,6.54,0.0,0,vara,Liceu tehnic
2019,Arad,Urban,M,Real,4.95,6.87,,6.51,7.7,6.34,0,vara,Liceu tehnic
2019,Ilfov,Urban,F,Uman,6.29,,7.0,7.31,8.65,7.12,1,vara,Liceu tehnic
2019,Dolj,Urban,M,Real,5.4,7.95,,7.27,6.46,6.81,1,vara,Grup scolar
2019,Vaslui,Rural,M,Tehnologic,4.4,5.92,,4.02,6.0,4.95,0,vara,Grup scolar
2019,Satu Mare,Rural,F,Real,,7.99,,7.99,7.47,0.0,0,toamna,Colegiu national
2019,Braila,Urban,M,Tehnologic,7.15,5.83,,5.45,5.17,6.0,1,vara,Liceu teoretic
2019,Bucuresti,Urban,M,Sportiv,6.24,,7.2,6.44,6.19,6.56,1,vara,Grup scolar
2019,Tulcea,Urban,M,Real,6.75,6.29,,,6.57,0.0,0,vara,Liceu teoretic
2019,Mures,Urban,F,Real,6.17,7.05,,6.92,6.43,6.67,1,toamna,Grup scolar
2019,Vrancea,Urban,F,Uman,8.57,,8.62,7.59,6.92,8.07,1,vara,Liceu teoretic
2019,Ilfov,Rural,F,Pedagogic,6.23,,,4.6,5.96,0.0,0,toamna,Liceu teoretic
2019,Sibiu,Rural,M,Real,9.85,7.18,,7.02,6.38,7.78,1,vara,Colegiu national
2019,Iasi,Urban,M,Uman,6.42,,,6.68,6.97,0.0,0,toamna,Liceu teoretic
2019,Ialomita,Rural,M,Real,5.83,5.26,,7.27,5.05,5.97,0,toamna,Liceu teoretic
2019,Cluj,Urban,F,Tehnologic,7.72,8.07,,7.98,7.95,7.93,1,vara,Liceu teoretic
2019,Botosani,Urban,M,Uman,7.16,,5.32,6.0,6.75,6.24,1,vara,Liceu teoretic
2019,Suceava,Urban,M,Tehnologic,6.31,7.62,,6.44,4.32,6.44,1,vara,Liceu teoretic
2019,Giurgiu,Rural,F,Pedagogic,7.23,,4.85,5.6,5.75,5.87,0,vara,Liceu teoretic
2019,Alba,Rural,F,Real,6.18,6.04,,6.02,6.48,6.14,1,vara,Liceu tehnic
2019,Brasov,Rural,M,Tehnologic,8.06,4.92,,4.42,8.14,6.13,0,vara,Liceu teoretic
2019,Dambovita,Urban,M,Real,8.64,8.46,,6.41,,7.84,1,vara,Colegiu national
2019,Constanta,Urban,M,Pedagogic,5.94,,6.14,6.04,,6.04,1,vara,Liceu teoretic
2019,Calarasi,Urban,M,Tehnologic,5.94,5.86,,4.8,,5.53,0,vara,Grup scolar
2019,Hunedoara,Urban,F,Pedagogic,6.51,,6.99,7.07,6.7,6.83,1,vara,Grup scolar
2019,Covasna,Urban,F,Real,6.71,8.31,,5.93,,6.98,1,vara,Liceu teoretic
2019,Mehedinti,Rural,F,Real,7.97,6.3,,6.08,6.55,6.75,1,toamna,Colegiu national
2019,Salaj,Rural,M,Uman,6.56,,6.21,6.52,6.51,6.44,1,vara,Grup scolar
2019,Arad,Urban,M,Uman,7.19,,7.02,5.66,5.93,6.52,1,vara,Grup scolar
2019,Prahova,Urban,M,Real,6.03,5.84,,7.76,6.29,6.51,1,vara,Liceu tehnic
2019,Hunedoara,Urban,M,Uman,7.66,,7.26,4.33,7.77,6.61,0,vara,Liceu teoretic
2019,Harghita,Rural,F,Real,5.75,7.47,,8.87,7.75,7.42,1,vara,Colegiu national
2019,Iasi,Rural,M,Uman,8.86,,8.76,7.52,7.2,8.21,1,vara,Colegiu national
2019,Harghita,Rural,M,Tehnologic,6.12,8.29,,7.93,5.73,7.2,1,toamna,Colegiu national
2019,Harghita,Urban,M,Uman,5.98,,6.75,3.35,5.35,5.36,0,vara,Liceu teoretic
2019,Vrancea,Urban,M,Real,6.99,4.48,,,6.67,0.0,0,vara,Grup scolar
2019,Bistrita-Nasaud,Rural,M,Uman,5.72,,3.38,3.96,,4.35,0,toamna,Grup scolar
2019,Covasna,Rural,F,Real,7.32,6.33,,7.64,5.08,6.81,1,vara,Liceu teoretic
2019,Bucuresti,Urban,M,Sportiv,8.61,,5.28,7.56,6.75,7.09,1,toamna,Liceu teoretic
2019,Teleorman,Urban,F,Real,6.0,6.52,,9.13,5.86,7.02,1,toamna,Liceu teoretic
2019,Satu Mare,Urban,M,Tehnologic,4.87,7.41,,5.19,7.89,6.12,0,vara,Grup scolar
2019,Brasov,Rural,M,Sportiv,8.13,,5.05,9.32,9.62,7.8,1,vara,Colegiu national
2019,Bihor,Rural,F,Tehnologic,6.85,5.14,,4.32,7.56,5.74,0,vara,Colegiu national
2019,Tulcea,Rural,M,Tehnologic,7.2,,,3.46,5.56,0.0,0,vara,Liceu tehnic
2019,Bacau,Urban,F,Tehnologic,5.51,4.93,,6.87,7.51,6.02,0,vara,Liceu tehnic
2019,Bistrita-Nasaud,Urban,M,Sportiv,6.08,,5.71,7.25,5.59,6.24,1,toamna,Liceu teoretic
2019,Prahova,Urban,F,Tehnologic,7.23,6.05,,7.5,,6.93,1,vara,Liceu tehnic
2019,Neamt,Rural,F,Uman,5.38,,6.0,7.1,7.96,6.42,1,vara,Colegiu national
2019,Sibiu,Urban,F,Tehnologic,4.78,7.05,,8.57,,6.8,0,vara,Grup scolar
2019,Vaslui,Rural,F,Uman,5.86,,7.07,4.09,4.1,5.45,0,vara,Grup scolar
2019,Dambovita,Urban,F,Tehnologic,4.98,3.79,,5.07,,4.61,0,vara,Grup scolar
2019,Cluj,Rural,M,Uman,7.01,,6.55,4.06,4.35,5.66,0,toamna,Liceu tehnic
2019,Vrancea,Rural,F,Real,6.54,7.22,,5.47,5.98,6.35,1,vara,Liceu tehnic
2019,Neamt,Urban,F,Real,8.32,5.03,,4.7,6.86,6.14,0,vara,Colegiu national
2019,Galati,Rural,M,Real,8.17,6.12,,5.74,6.66,6.67,1,vara,Grup scolar
2019,Dolj,Urban,M,Real,6.77,8.05,,5.14,5.56,6.5,1,vara,Liceu teoretic
2019,Galati,Urban,F,Real,8.51,6.56,,6.07,6.25,6.93,1,vara,Liceu teoretic
2019,Mehedinti,Urban,F,Uman,6.52,,8.31,5.72,4.39,6.5,1,vara,Liceu teoretic
2019,Ilfov,Rural,M,Real,7.37,9.0,,7.17,8.64,7.96,1,vara,Colegiu national
2019,Teleorman,Rural,F,Tehnologic,5.43,7.69,,6.09,5.19,6.23,1,toamna,Liceu teoretic
2019,Ilfov,Urban,M,Real,7.39,5.0,,10.0,7.03,7.4,1,vara,Liceu teoretic
2019,Hunedoara,Rural,M,Real,7.49,4.94,,8.59,,7.01,0,vara,Liceu teoretic
2019,Braila,Rural,F,Tehnologic,7.99,,,5.09,5.3,0.0,0,vara,Liceu teoretic
2019,Calarasi,Rural,M,Uman,6.78,,5.98,5.83,7.66,6.41,1,vara,Grup scolar
2019,Alba,Urban,F,Real,8.47,7.39,,7.05,5.58,7.34,1,vara,Liceu teoretic
2019,Alba,Urban,M,Pedagogic,8.17,,10.0,7.53,6.33,8.25,1,vara,Colegiu national
2019,Salaj,Rural,M,Pedagogic,5.52,,6.07,,4.58,0.0,0,vara,Colegiu national
2019,Prahova,Urban,M,Uman,,,8.69,9.38,6.65,0.0,0,toamna,Grup scolar
2019,Iasi,Urban,F,Uman,8.05,,7.89,7.15,,7.7,1,vara,Liceu teoretic
2019,Vaslui,Rural,M,Sportiv,4.32,,5.41,4.33,5.75,4.84,0,vara,Grup scolar
2019,Alba,Urban,M,Tehnologic,7.29,8.33,,5.93,7.01,7.16,1,vara,Liceu tehnic
2019,Dambovita,Rural,M,Uman,7.58,,,6.3,6.57,0.0,0,vara,Grup scolar
2019,Tulcea,Urban,M,Tehnologic,6.43,6.63,,5.41,6.25,6.17,1,toamna,Grup scolar
2019,Bihor,Rural,M,Real,6.41,8.3,,5.53,,6.75,1,vara,Liceu teoretic
2019,Harghita,Urban,M,Uman,6.41,,7.68,6.03,7.78,6.86,1,toamna,Liceu teoretic
2019,Mures,Urban,F,Real,6.11,6.13,,6.45,8.81,6.6,1,vara,Liceu teoretic
2019,Arges,Urban,M,Tehnologic,4.42,7.77,,5.31,,5.83,0,vara,Liceu tehnic
2019,Calarasi,Rural,F,Uman,6.39,,5.08,6.49,7.63,6.22,1,vara,Liceu teoretic
2019,Ilfov,Rural,F,Tehnologic,5.2,6.78,,6.51,5.99,6.14,1,vara,Liceu teoretic
2019,Dambovita,Urban,M,Real,6.89,7.65,,7.96,7.44,7.49,1,vara,Liceu tehnic
2019,Teleorman,Urban,M,Real,6.94,6.35,,7.11,4.49,6.47,1,vara,Liceu teoretic
2019,Harghita,Urban,F,Uman,6.97,,7.08,9.08,7.21,7.64,1,vara,Liceu teoretic
2019,Mures,Urban,F,Tehnologic,6.73,6.75,,6.89,4.88,6.52,1,vara,Liceu tehnic
2019,Constanta,Rural,M,Uman,6.73,,5.46,5.83,5.95,6.0,1,toamna,Liceu teoretic
2019,Mehedinti,Urban,F,Real,5.82,6.55,,8.08,6.88,6.83,1,vara,Liceu tehnic
2019,Bihor,Urban,M,Pedagogic,7.13,,7.12,6.24,6.9,6.84,1,vara,Liceu tehnic
2019,Neamt,Rural,M,Real,3.6,5.9,,5.84,,5.11,0,vara,Liceu tehnic
2019,Bihor,Rural,M,Sportiv,3.65,,4.57,8.04,6.0,5.5,0,vara,Grup scolar
2019,Calarasi,Rural,F,Real,4.9,6.93,,4.96,7.08,5.81,0,vara,Liceu tehnic
2019,Dambovita,Urban,F,Tehnologic,5.83,7.55,,4.3,4.77,5.73,0,vara,Liceu tehnic
2019,Ilfov,Urban,F,Real,,7.69,,7.44,6.5,0.0,0,toamna,Liceu tehnic
2019,Ilfov,Urban,M,Pedagogic,8.53,,6.4,6.94,4.98,6.96,1,vara,Grup scolar
2019,Gorj,Urban,F,Uman,7.3,,7.14,4.46,5.08,6.13,0,vara,Grup scolar
2019,Tulcea,Rural,M,Real,7.44,6.69,,6.89,5.69,6.82,1,vara,Grup scolar
2019,Suceava,Rural,F,Uman,5.64,,6.92,6.7,7.83,6.62,1,vara,Colegiu national
2019,Satu Mare,Urban,M,Real,4.84,6.96,,5.55,6.47,5.88,0,vara,Liceu teoretic
2019,Neamt,Urban,M,Real,6.55,6.83,,7.3,,6.89,1,vara,Liceu teoretic
2019,Teleorman,Urban,M,Sportiv,7.62,,7.05,7.74,8.56,7.63,1,vara,Liceu teoretic
2019,Hunedoara,Urban,F,Uman,6.66,,7.19,5.88,6.53,6.57,1,toamna,Grup scolar
2019,Buzau,Urban,M,Tehnologic,7.6,5.81,,4.62,8.31,6.34,0,vara,Colegiu national
2019,Bihor,Urban,M,Tehnologic,7.6,6.93,,5.88,8.06,6.98,1,vara,Colegiu national
2019,Suceava,Urban,M,Tehnologic,6.44,6.88,,5.48,6.44,6.29,1,vara,Liceu teoretic
2019,Salaj,Urban,F,Real,6.98,5.39,,5.02,8.29,6.15,1,vara,Grup scolar
2019,Olt,Urban,F,Real,5.51,,,6.7,6.09,0.0,0,vara,Liceu teoretic
2019,Buzau,Urban,F,Tehnologic,6.49,7.61,,7.33,5.86,6.96,1,vara,Liceu teoretic
2019,Galati,Urban,M,Sportiv,5.05,,5.58,6.59,6.93,5.91,0,vara,Liceu tehnic
2019,Prahova,Rural,M,Real,6.27,8.33,,4.71,7.91,6.65,0,toamna,Liceu tehnic
2019,Alba,Urban,F,Real,7.56,5.5,,4.66,6.25,5.96,0,toamna,Liceu tehnic
2019,Bihor,Urban,M,Uman,7.18,,,5.6,8.69,0.0,0,vara,Grup scolar
2019,Bacau,Urban,M,Sportiv,6.83,,7.06,8.29,,7.39,1,toamna,Liceu teoretic
2019,Dambovita,Rural,F,Real,4.55,5.86,,7.68,,6.03,0,vara,Liceu tehnic
2019,Ialomita,Urban,F,Uman,8.08,,7.53,6.83,5.9,7.25,1,vara,Liceu tehnic
2019,Dambovita,Urban,M,Pedagogic,7.39,,7.11,6.85,7.26,7.14,1,toamna,Liceu teoretic
2019,Arad,Urban,F,Real,8.55,7.43,,6.11,,7.36,1,vara,Grup scolar
2019,Mehedinti,Urban,F,Real,6.61,7.67,,6.81,,7.03,1,vara,Colegiu national
2019,Prahova,Rural,M,Tehnologic,7.61,6.24,,7.63,5.82,6.97,1,vara,Colegiu national
2019,Maramures,Rural,M,Pedagogic,5.1,,6.55,5.35,5.77,5.68,0,vara,Grup scolar
2019,Giurgiu,Rural,F,Real,8.66,6.05,,7.64,5.46,7.17,1,toamna,Colegiu national
2019,Ialomita,Urban,F,Uman,6.96,,6.74,6.55,7.18,6.81,1,vara,Liceu teoretic
2019,Calarasi,Rural,F,Uman,9.93,,7.11,7.71,6.89,8.06,1,vara,Colegiu national
2019,Sibiu,Urban,F,Uman,6.37,,6.18,9.0,8.07,7.31,1,vara,Liceu teoretic
2019,Satu Mare,Urban,M,Tehnologic,5.86,4.94,,,6.42,0.0,0,vara,Liceu teoretic
2019,Satu Mare,Urban,F,Uman,8.47,,6.37,8.19,7.48,7.65,1,vara,Liceu teoretic
2019,Bucuresti,Urban,M,Uman,7.85,,6.98,10.0,8.22,8.27,1,vara,Colegiu national
2019,Teleorman,Urban,F,Uman,6.04,,6.71,6.64,8.75,6.79,1,vara,Colegiu national
2019,Calarasi,Rural,F,Uman,7.59,,5.58,8.27,6.0,6.98,1,vara,Liceu teoretic
2019,Arges,Urban,F,Uman,7.09,,4.92,7.17,8.7,6.72,0,toamna,Colegiu national
2019,Alba,Urban,F,Pedagogic,6.47,,7.97,6.01,6.54,6.78,1,vara,Grup scolar
2019,Satu Mare,Urban,F,Real,7.18,6.87,,4.54,7.84,6.43,0,vara,Liceu teoretic
2019,Vaslui,Urban,M,Tehnologic,6.38,8.61,,6.36,,7.12,1,vara,Liceu teoretic
2019,Buzau,Rural,F,Tehnologic,6.76,8.09,,7.13,,7.33,1,toamna,Colegiu national
2019,Bucuresti,Urban,M,Real,7.15,7.61,,3.86,7.14,6.34,0,toamna,Liceu teoretic
2019,Mures,Rural,F,Uman,9.08,,7.07,5.43,,7.19,1,vara,Colegiu national
2019,Cluj,Urban,M,Uman,6.92,,6.59,9.81,7.18,7.69,1,vara,Liceu teoretic
2019,Calarasi,Rural,M,Real,5.05,,,5.6,4.68,0.0,0,vara,Liceu tehnic
2019,Olt,Rural,F,Uman,6.64,,6.47,9.11,7.37,7.4,1,vara,Colegiu national
2019,Arad,Urban,F,Real,7.42,7.81,,8.19,7.42,7.75,1,vara,Colegiu national
2019,Sibiu,Urban,M,Real,5.7,8.26,,6.26,6.48,6.7,1,vara,Grup scolar
2019,Hunedoara,Rural,F,Tehnologic,5.75,6.4,,4.28,4.19,5.29,0,toamna,Grup scolar
2019,Dolj,Urban,F,Real,7.36,10.0,,7.02,7.31,8.01,1,vara,Colegiu national
2019,Ilfov,Urban,F,Tehnologic,6.39,8.3,,6.93,5.98,7.03,1,toamna,Colegiu national
2019,Brasov,Urban,F,Uman,6.65,,6.47,7.83,,6.98,1,vara,Liceu teoretic
2019,Mures,Urban,F,Pedagogic,7.15,,5.4,5.15,6.22,5.95,0,vara,Liceu tehnic
2019,Ilfov,Urban,F,Uman,6.7,,6.14,5.74,,6.19,1,vara,Liceu teoretic
2019,Buzau,Urban,M,Real,,7.55,,6.37,6.34,0.0,0,vara,Grup scolar
2019,Ilfov,Rural,F,Tehnologic,5.44,8.1,,7.03,6.28,6.77,1,vara,Liceu teoretic
2019,Salaj,Urban,F,Real,7.59,5.29,,8.52,5.7,6.93,1,toamna,Liceu tehnic
2019,Valcea,Rural,F,Uman,5.07,,6.12,5.02,6.68,5.59,0,toamna,Liceu teoretic
2019,Botosani,Urban,M,Pedagogic,7.12,,7.03,9.71,8.02,7.96,1,toamna,Colegiu national
2019,Bacau,Rural,M,Real,5.07,6.12,,7.46,5.36,6.09,1,vara,Grup scolar
2019,Caras-Severin,Rural,F,Uman,6.38,,5.47,7.05,,6.3,1,toamna,Liceu tehnic
2019,Mures,Rural,M,Tehnologic,5.76,,,7.34,5.91,0.0,0,toamna,Grup scolar
2019,Suceava,Rural,F,Pedagogic,6.28,,6.31,8.53,6.62,6.98,1,vara,Liceu teoretic
2019,Iasi,Rural,M,Tehnologic,5.14,5.8,,8.02,4.55,6.07,1,vara,Liceu tehnic
2019,Gorj,Rural,M,Real,5.17,7.41,,6.76,4.81,6.21,1,vara,Grup scolar
2019,Suceava,Urban,M,Tehnologic,6.24,6.07,,8.49,6.86,6.92,1,vara,Liceu teoretic
2019,Buzau,Urban,F,Real,6.03,6.32,,5.77,7.52,6.25,1,vara,Grup scolar
2019,Teleorman,Rural,M,Tehnologic,6.64,7.29,,5.77,5.19,6.37,1,toamna,Liceu teoretic
2019,Braila,Urban,F,Sportiv,6.96,,6.68,9.58,6.03,7.5,1,vara,Liceu teoretic
2019,Ialomita,Rural,F,Tehnologic,5.08,5.97,,4.73,,5.26,0,vara,Grup scolar
2019,Sibiu,Rural,F,Pedagogic,7.25,,6.43,5.37,7.39,6.5,1,toamna,Liceu teoretic
2019,Sibiu,Urban,F,Real,5.45,,,7.09,5.76,0.0,0,vara,Grup scolar
2019,Suceava,Rural,M,Tehnologic,,5.0,,6.78,5.66,0.0,0,toamna,Grup scolar
2019,Drobeta-Tr. Severin,Urban,M,Tehnologic,7.43,7.95,,5.11,5.12,6.59,1,vara,Liceu teoretic
2019,Tulcea,Urban,M,Real,7.01,9.01,,7.57,5.41,7.51,1,vara,Liceu tehnic
2019,Prahova,Urban,F,Pedagogic,7.41,,7.77,6.11,6.68,7.04,1,vara,Liceu teoretic
2019,Ialomita,Urban,F,Real,7.03,5.57,,6.35,5.74,6.23,1,vara,Liceu tehnic
2019,Hunedoara,Urban,F,Tehnologic,7.15,6.52,,5.69,6.09,6.4,1,vara,Liceu teoretic
2019,Prahova,Urban,M,Tehnologic,7.48,7.58,,6.91,4.22,6.88,1,vara,Liceu teoretic
2019,Teleorman,Urban,F,Tehnologic,6.28,,,,6.84,0.0,0,vara,Liceu tehnic
2019,Calarasi,Rural,M,Real,6.85,6.3,,6.13,5.39,6.28,1,toamna,Liceu tehnic
2019,Cluj,Urban,F,Uman,8.01,,7.53,6.51,7.35,7.35,1,vara,Grup scolar
2019,Hunedoara,Urban,M,Uman,6.07,,8.28,7.35,8.41,7.4,1,vara,Grup scolar
2019,Iasi,Urban,F,Pedagogic,6.2,,9.11,,8.46,0.0,0,vara,Colegiu national
2019,Sibiu,Rural,M,Uman,5.22,,7.56,6.24,5.77,6.26,1,vara,Liceu tehnic
2019,Valcea,Rural,M,Uman,4.58,,5.71,5.46,6.65,5.45,0,vara,Grup scolar
2019,Neamt,Urban,M,Tehnologic,7.04,5.56,,6.42,8.09,6.59,1,toamna,Liceu teoretic
2019,Dolj,Urban,M,Uman,7.43,,6.38,9.98,6.51,7.73,1,vara,Colegiu national
2019,Giurgiu,Rural,M,Tehnologic,6.86,6.46,,,,0.0,0,vara,Grup scolar
2019,Iasi,Urban,M,Tehnologic,6.26,5.52,,7.03,6.92,6.36,1,vara,Liceu teoretic
2019,Harghita,Urban,F,Pedagogic,8.59,,7.33,6.52,8.8,7.67,1,vara,Colegiu national
2019,Cluj,Urban,M,Uman,6.11,,6.04,7.29,6.53,6.49,1,toamna,Grup scolar
2019,Galati,Urban,F,Uman,6.97,,7.13,7.97,6.55,7.24,1,vara,Grup scolar
2019,Suceava,Rural,M,Real,8.24,7.05,,8.8,,8.03,1,vara,Colegiu national
