company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
INDUSTRIE ILPEA ROMANIA SRL,2019,Agricultura,1.1586,0.4908,0.7588,3.1456,1.849,4.8503,20.1076,2.6232,0.1203,1.5972,
ANVELOPĂRI ENERGETICE EFICIENTE SRL,2019,Agricultura,0.115,0.1048,1.6479,-2.0222,-47.2402,-39.7343,48.761,0.8411,-1.4584,-4.8225,
APA SERV TOP STÂLPENI S.R.L.,2019,Agricultura,1.436,1.2246,0.4359,0.7726,23.6189,11.9426,21.1694,0.5056,0.19,5.6729,
SERVICII EDILITARE BĂLILEŞTI S.R.L.,2019,Agricultura,3.5859,2.7276,0.2016,0.2526,7.8348,4.0545,5.0785,0.5175,0.5214,4.0255,
SERVICII GENERALE MIOVENI S.R.L.,2019,Agricultura,5.0403,5.0276,0.0842,0.0919,17.9834,15.4187,16.8364,0.8574,0.3402,38.4536,
CONBAC SA,2019,Agricultura,4.6829,3.6878,0.189,0.233,53.0605,23.2413,28.6565,0.438,0.696,25.0614,
AICBAC SA,2019,Agricultura,0.9078,0.9078,0.3637,0.5717,0.4589,0.118,0.1854,0.2571,-0.0335,0.1008,
COMAT BACAU SA,2019,Agricultura,2.1824,1.0281,0.4582,0.8458,32.8502,17.4045,32.1246,0.5298,0.5418,7.8278,
AGROINDUSTRIALA SA,2019,Agricultura,0.3477,0.0741,0.974,37.4072,14.0154,8.0529,309.2876,0.5746,-0.6353,1.8074,
SALOFARM SRL,2019,Agricultura,0.07,0.0112,1.0124,-81.5369,5.562,0.2238,-18.0205,0.0402,-0.9415,0.0683,
MORARU-ANCA SRL,2019,Agricultura,0.8476,0.2043,0.4155,0.7109,8.7277,7.3211,12.5258,0.8388,-0.0633,3.9594,
STOFE BUHUSI SA,2019,Agricultura,0.9671,0.5401,0.317,0.4718,24.9476,7.6464,11.3782,0.3065,-0.0104,5.5628,
COSNA SA,2019,Agricultura,0.8436,0.3624,0.5834,2.4091,2.5827,1.0185,4.2062,0.3944,-0.0913,0.4532,
PANTERA-DIUMEA SRL,2019,Agricultura,0.7943,0.3602,0.7219,2.5957,0.0,0.0,0.0,0.663,-0.1485,0.1527,
SPEED LINE IMPEX SRL,2019,Agricultura,0.3891,0.2142,0.6407,5.8413,3.5916,2.5749,23.4769,0.7169,-0.3914,1.0418,
PITO TRANS SRL,2019,Agricultura,1.4327,0.9517,0.6159,1.6036,5.4101,30.1047,78.3811,5.5646,0.2665,11.7867,
DELFINGEN RO - TRANSILVANIA SRL,2019,Agricultura,0.4803,0.0805,0.7257,2.7711,4.5323,1.764,6.7361,0.3892,-0.3771,0.5759,
NICOLA SABB SRL,2019,Agricultura,0.479,0.3432,0.6016,2.1255,11.2774,7.3836,26.0887,0.6547,-0.3134,2.8052,
I.T.S. PRODUCTION SRL,2019,Agricultura,1.149,0.6162,0.583,1.5714,2.7416,2.0282,5.467,0.7398,0.0869,0.8196,
ERT GROUP AUTOMOTIVE SRL,2019,Agricultura,7.7121,6.5974,0.0743,0.0803,1.3747,2.4841,2.6836,1.807,0.4989,10.0256,
HOG SLAT FABRICARE SRL,2019,Agricultura,0.8066,0.7751,0.638,1.7624,30.1271,28.2981,78.1695,0.9393,-0.1234,10.5701,
OECHSLER ROMANIA SRL,2019,Agricultura,3.0459,1.0411,0.1781,0.2166,53.9917,57.7882,70.3073,1.0703,0.3643,66.1096,
STRINAPOLI SRL,2019,Agricultura,1.0293,0.9084,0.8479,5.5746,5.8951,5.1383,33.7825,0.8716,0.0248,1.5176,
PORKPROD SRL,2019,Agricultura,1.3871,1.2234,0.5778,1.3688,7.3521,1.1975,2.8365,0.1629,0.2237,0.5065,
TRANSYLVANIA INVEST S.A.,2019,Agricultura,0.3892,0.1786,1.4913,-3.0353,-18.8779,-12.0967,24.6203,0.6408,-0.911,-1.6223,
RAILPORT ARAD SRL,2019,Agricultura,0.7815,0.7686,0.1834,2.3025,0.0,0.0,0.0,0.8174,-0.0401,0.0,
ADVANTAGE HEMA INNOVATION TECHNOLOGIES SRL,2019,Agricultura,1.7292,1.4379,0.3501,0.5387,18.279,12.539,19.2941,0.686,0.2553,7.5588,
PERPLASTIC COMPOUNDING SRL,2019,Agricultura,12.0621,9.3007,0.0695,0.0747,-8.8514,-13.6656,-14.6861,1.5439,0.7686,-34.7459,
AGRODEP SRL,2019,Agricultura,8.5933,6.4167,0.0913,0.1004,32.8397,17.2708,19.0055,0.5259,0.693,38.7529,
PTC - METAL 2007 SRL,2019,Agricultura,1.7443,1.6421,0.2473,0.3286,15.0091,21.5449,28.6251,1.4355,0.1841,18.68,
PANDUIT EUROPEAN SOLUTIONS SRL,2019,Agricultura,1.8811,1.6549,0.2331,0.304,12.0574,5.5796,7.2758,0.4628,0.2054,5.1309,
TECNOWIND EAST EUROPE SRL,2019,Agricultura,1.2002,0.6045,0.633,3.9034,0.841,1.0056,6.2007,1.1957,0.1267,0.698,
GENESYS MEDICAL CLINIC SRL,2019,Agricultura,2.4958,0.5938,0.1829,0.224,0.401,0.3667,0.4491,0.9145,0.2736,1.1147,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NATURAL LUNCA MUREŞULUI RA,2019,Agricultura,2.163,0.4881,0.0883,0.0973,29.5508,5.9567,6.5585,0.2016,0.1027,15.9511,
"REGIA PUBLICĂ LOCALĂ ""OCOLUL SILVIC ZĂRANDUL"" RA",2019,Agricultura,1.5981,1.5981,0.6014,1.5086,0.0381,1.1137,2.7938,29.2244,0.3597,0.4409,
CENTRALA ELECTRICĂ DE TERMOFICARE HIDROCARBURI (C.E.T. HIDROCARBURI) SA,2019,Agricultura,1.1795,0.2251,0.7735,3.923,3.5457,3.7993,19.2695,1.0715,0.1389,1.1843,
CDC TRANSPORT INNOVATIONS S.R.L.,2019,Agricultura,0.7784,0.5279,0.4615,0.8571,18.5105,7.6268,14.1636,0.412,-0.1023,3.4405,
ECO INEU PHARE 2004 SA,2019,Agricultura,1.825,0.9673,0.3554,0.5514,41.4042,37.1958,57.7042,0.8984,0.2932,21.5639,
MAGONTEC SRL,2019,Agricultura,0.8839,0.662,0.525,1.2359,18.76,5.5935,13.1684,0.2982,-0.0609,2.5386,
VIKY FAMILY SRL,2019,Agricultura,29.8075,29.7926,0.0322,0.0332,90.1649,96.7085,99.9235,1.0726,0.9269,200.0,
DE GIROLAMI INTERNATIONAL TRANSPORT SRL,2019,Agricultura,0.8466,0.3927,0.4716,0.9063,-18.1555,-12.6117,-24.2351,0.6946,-0.0724,-5.3481,
GRANSOL AGRO SRL,2019,Agricultura,0.3256,0.1746,0.8627,6.2826,4.9335,2.3857,17.3739,0.4836,-0.5818,0.6184,
PENTA BOX SRL,2019,Agricultura,2.3872,0.7403,0.3688,0.5844,2.4097,5.1685,8.189,2.1449,0.5117,2.8025,
URBAN CONSVERD S.A.,2019,Agricultura,1.799,0.6085,0.3362,0.5064,-9.6977,-11.6558,-17.5587,1.2019,0.2686,-5.0093,
MANO SPRINT S.R.L.,2019,Agricultura,1.5666,1.4278,0.4895,0.9589,34.5899,51.2086,100.3117,1.4804,0.2773,21.5844,
TRUCK ELEMENTS EXPRESS SRL,2019,Agricultura,0.7692,0.2979,0.6471,1.9633,32.4337,14.553,44.1545,0.4487,-0.1493,4.5186,
E-AUTOPARTS EUROPA SRL,2019,Agricultura,0.6078,0.1178,0.5147,1.0604,6.3257,2.5093,5.1702,0.3967,-0.2019,1.2359,
BOA RBT SRL,2019,Agricultura,5.0848,4.0707,0.1778,0.4741,17.2055,23.5491,62.813,1.3687,0.7261,30.5559,
POLACH LOGISTICS & TRANSPORT SRL,2019,Agricultura,0.8569,0.166,1.1533,-7.5221,-30.266,-34.392,224.3084,1.1363,-0.165,-5.3727,
TB&C OUTSERT ROMANIA SRL,2019,Agricultura,0.2895,0.1642,0.5564,1.2542,2.8776,2.4155,5.4451,0.8394,-0.3953,0.8747,
MINIMAXX SOFA SRL,2019,Agricultura,4.0104,1.5627,0.1354,0.2267,18.8669,5.2705,8.8261,0.2794,0.4076,7.9859,
GOSPODĂRIA ŞICULANĂ SRL,2019,Agricultura,1.3737,0.7312,0.4871,0.9631,8.9001,6.4666,12.785,0.7266,0.1821,2.7001,
COM FEL CONSTRUCT SRL,2019,Agricultura,15.8299,10.6977,0.0371,0.0386,-11.1279,-6.7415,-7.0015,0.6058,0.5508,-33.7508,
EDILITAR MACEA S.A.,2019,Agricultura,0.8258,0.5946,0.8496,5.6478,2.0934,0.7621,5.066,0.364,-0.148,0.2515,
SOCIETATEA DE SERVICII IN INFORMATICA SSI PITESTI SA,2019,Agricultura,0.833,0.2263,0.7475,3.002,-91.1162,-19.7029,-79.1262,0.2162,-0.1248,-5.2716,
METABET C.F. S.A.,2019,Agricultura,1.2498,0.5072,0.426,0.7422,17.1247,15.2769,26.6159,0.8921,0.1064,7.5827,
SUBANSAMBLE AUTO SA,2019,Agricultura,1.3125,0.5607,0.437,0.8114,8.6963,7.0808,13.1469,0.8142,0.1366,3.7956,
R.P.M. CONSTRUCŢII DRUMURI S.A.,2019,Agricultura,0.1601,0.156,1.2648,-4.7769,-48.9952,-3.207,12.1123,0.0655,-1.0623,-0.4968,
INDCARF SA,2019,Agricultura,0.4967,0.1894,0.887,-36.7053,0.0915,0.0478,-1.9779,0.5222,-0.4465,0.0108,
LACTAG SA,2019,Agricultura,0.6203,0.4424,1.3463,-3.8877,-44.0158,-24.8148,71.6582,0.5638,-0.5113,-3.6864,
APARTAMENTUL SA,2019,Agricultura,29.0468,9.7431,0.0147,0.0149,19.7964,9.0122,9.1469,0.4552,0.413,128.9403,
ALPROM SA,2019,Agricultura,2.6703,1.2458,0.1459,0.1708,17.8193,6.626,7.758,0.3718,0.2437,10.4566,
MAVEXIM SRL,2019,Agricultura,0.5565,0.3613,0.987,76.0304,-10.0385,-5.6878,-438.1302,0.5666,-0.4377,-1.1525,
PRAXIS SRL,2019,Agricultura,0.7337,0.2344,0.8401,5.2546,-23.995,-26.04,-162.8705,1.0852,-0.2237,-5.9386,
COMPACT LACOLI SRL,2019,Agricultura,2.1305,1.4192,0.2558,0.3438,35.1417,13.4677,18.0974,0.3832,0.2892,10.7823,
HIDRO-ARGES SRL,2019,Agricultura,0.6356,0.4803,0.7761,3.4658,47.1713,21.6222,96.5611,0.4584,-0.2828,5.6922,
INTENS PREST SRL,2019,Agricultura,4.0533,3.4543,0.1675,0.2012,28.8028,19.1845,23.0453,0.6661,0.5115,23.6365,
SEMIRAMIS SRL,2019,Agricultura,1.2832,0.9893,0.459,0.8808,33.5687,15.346,29.4453,0.4572,0.13,7.8801,
MONTANA MG SRL,2019,Agricultura,0.3966,0.1599,1.192,-6.2058,-39.8227,-10.2849,53.5473,0.2583,-0.7193,-1.7036,
SALF SRL,2019,Agricultura,3.5198,0.7757,0.2778,0.3846,10.8354,18.8404,26.0864,1.7388,0.6999,17.3208,
SIMA SRL,2019,Agricultura,5.359,3.7012,0.1866,0.2294,1.0354,1.5408,1.8943,1.4881,0.8134,3.2461,
MACRO SUIN  S.A.,2019,Agricultura,2.2849,2.0705,0.207,0.5227,7.2385,10.2012,25.7559,1.4093,0.266,11.2125,
COMEFIN SA,2019,Agricultura,2.0402,1.0173,0.4579,0.8447,-11.3839,-7.8346,-14.4527,0.6882,0.4763,-3.1113,
COMPONENTE AUTO SA,2019,Agricultura,0.5399,0.2161,0.8012,4.0302,2.4202,0.8915,4.4842,0.3683,-0.3686,0.2899,
S.I.L.D.V.B COM SA,2019,Agricultura,1.1784,0.8119,0.341,0.5175,1.8604,3.3518,5.0865,1.8017,0.0608,2.0523,
PENTAROM SRL,2019,Agricultura,2.0439,1.1719,0.2482,0.3301,49.0784,34.7299,46.1929,0.7076,0.259,27.9905,
EUROCOM - EXPANSION SA,2019,Agricultura,0.5181,0.4937,0.6283,1.6903,12.0307,19.2639,51.8258,1.6012,-0.3028,6.7685,
V.M. COMP SRL,2019,Agricultura,0.9097,0.4751,0.7541,3.0671,0.4135,0.2513,1.0219,0.6077,-0.0681,0.0826,
FARMAVITA SRL,2019,Agricultura,0.475,0.4508,1.4707,-3.1243,-21.1534,-85.5986,181.8365,4.0466,-0.7722,-10.9696,
BAIAZID SRL,2019,Agricultura,3.119,-0.1909,0.0944,0.1419,23.1203,14.9427,22.4771,0.6463,0.1999,32.9983,
CF. STARCOMEXIM SRL,2019,Agricultura,1.1702,0.8548,0.4896,1.2215,12.9403,13.3826,33.388,1.0342,0.0833,6.5008,
STAR TRADING IMPEX SRL,2019,Agricultura,2.2076,0.9883,0.2424,0.32,0.1217,0.0231,0.0305,0.1897,0.2927,0.1917,
ADIDANA SRL,2019,Agricultura,0.8586,0.2428,0.8677,6.5609,3.9527,11.4869,86.8514,2.9061,-0.1227,3.3011,
PROINTERMED SRL,2019,Agricultura,2.5937,2.0381,0.3366,0.5073,46.6771,33.7821,50.9196,0.7237,0.5364,20.6831,
LAVMI - PERLA SRL,2019,Agricultura,0.2808,0.2542,0.2978,0.4242,77.9945,3.217,4.5816,0.0412,-0.2142,2.2433,
GREINER ASSISTEC SOCIETATE CU RASPUNDERE LIMITATĂ,2019,Agricultura,0.5848,0.159,0.6327,1.7226,-14.2965,-11.7916,-32.1035,0.8248,-0.2627,-3.4647,
ZORBA COMPANY SRL,2019,Agricultura,1.4486,0.4368,0.4666,0.9023,-24.3603,-15.8418,-30.6373,0.6503,0.2093,-6.7909,
COMESAD RO SA,2019,Agricultura,0.569,0.3244,1.4335,-3.3068,13.7072,2.8911,-6.6691,0.2109,-0.6179,0.4034,
LAS VEGAS-MI SRL,2019,Agricultura,0.8341,0.4789,0.5176,1.073,3.6691,4.2295,8.7677,1.1527,-0.0859,2.0588,
ZEUS SA,2019,Agricultura,0.3992,0.1625,0.6574,2.5141,9.1917,5.8796,22.4853,0.6397,-0.3949,1.9543,
ANN REEVES & FRANCESCA S.A.,2019,Agricultura,1.3037,0.9519,0.5915,1.448,0.4577,0.4054,0.9924,0.8857,0.1796,0.392,
CIPCOS MAR COMPLEX SRL,2019,Agricultura,0.7463,0.6321,0.7905,3.7727,22.4519,34.8871,166.5063,1.5539,-0.2005,10.5082,
ROMTURINGIA SRL,2019,Agricultura,0.6017,0.2817,0.7961,4.9547,6.1134,2.948,18.3479,0.4822,-0.3171,0.8942,
COR.TUBI SRL,2019,Agricultura,0.1771,0.0207,4.2338,-1.3092,-1.8376,-6.5979,2.0403,3.5904,-3.484,-0.1422,
ALBERT COMIMPEX SRL,2019,Agricultura,0.7908,0.5816,0.7759,4.2929,2.9499,2.0663,11.432,0.7005,-0.1623,0.8218,
CHEVROLET C.C. SRL,2019,Agricultura,6.7375,4.4512,0.0615,0.0656,34.9205,2.0227,2.1554,0.0579,0.353,6.7266,
PRO SPERANTA 2002 SRL,2019,Agricultura,7.0508,2.9223,0.0684,0.079,52.7944,22.7009,26.2432,0.43,0.4137,67.6438,
TITANIC GRUP SRL,2019,Agricultura,1.4779,0.6638,0.2511,0.3352,5.9268,3.2631,4.357,0.5506,0.12,3.1413,
ALCADIBO TRADING SA,2019,Agricultura,0.5438,0.3735,0.8195,4.5389,5.6497,2.672,14.7999,0.4729,-0.3738,0.7757,
REPARATII MODERNIZARI RETEHNOLOGIZARI ARGES SRL,2019,Agricultura,0.7014,0.3516,1.1734,-6.7682,-62.4622,-33.4136,192.7348,0.5349,-0.3504,-5.6034,
NUTRIPACK CÂMPULUNG S.A.,2019,Agricultura,0.2021,0.1752,4.5479,-1.2819,-25.2754,-7.7913,2.196,0.3083,-3.629,-0.2965,
ELITON TRANS SRL,2019,Agricultura,0.92,0.2014,0.5337,1.1446,0.6206,0.424,0.9093,0.6832,-0.0427,0.3611,
ALVVIMAR COMIMPEX SRL,2019,Agricultura,0.98,0.5132,0.4662,0.8733,-1.1197,-3.7019,-6.9346,3.3062,-0.0093,-1.2037,
EUROPAN PROD SA,2019,Agricultura,2.3844,1.8704,0.4287,0.7505,8.0019,16.2642,28.4709,2.0325,0.5936,9.1374,
DELTA PLUS TRADING SRL,2019,Agricultura,0.2495,0.0126,0.4466,0.8069,32.2963,5.3391,9.6474,0.1653,-0.3352,2.4444,
DAPEROM GRUP AUTO SRL,2019,Agricultura,0.4519,0.3767,0.7819,3.6456,35.6178,13.4971,62.9327,0.3789,-0.4286,3.5528,
IATSA PLATFORMA STEFANESTI SA,2019,Agricultura,0.4733,0.3565,0.5296,1.1258,2.8798,1.8472,3.9267,0.6414,-0.279,0.7722,
MUSA-PITESTI'96 SRL,2019,Agricultura,0.4666,0.0295,0.9098,10.0903,1.9829,0.2313,2.565,0.1166,-0.4853,0.1365,
AMAT SA,2019,Agricultura,3.9397,1.111,0.2056,0.2588,9.0503,8.4777,10.6714,0.9367,0.6043,9.3853,
GIREXIM UNIVERSAL SA,2019,Agricultura,9.8192,9.8192,0.0668,0.0715,30.8849,32.8069,35.1535,1.0622,0.5887,104.7076,
RONERA RUBBER SA,2019,Agricultura,0.3019,0.1374,0.6461,7.2125,0.072,0.025,0.2794,0.3475,-0.451,0.0739,
MARCO POLO VE SRL,2019,Agricultura,7.6943,2.5618,0.08,0.0869,27.7687,26.2882,28.5727,0.9467,0.5353,77.3308,
EFTEC (ROMÂNIA) SRL,2019,Agricultura,1.7488,0.8779,0.2851,0.4453,9.3464,7.1438,11.1595,0.7643,0.2135,5.4726,
FORESTA ARGEŞ SA,2019,Agricultura,0.7097,0.1163,0.6002,1.5011,14.7494,43.4336,108.6322,2.9448,-0.1742,15.4548,
ENERGOMONTAJ GRUP SRL,2019,Comert,1.6269,0.5306,0.3879,0.6338,26.5573,41.1942,67.3042,1.5511,0.2432,22.0406,
DOCTOR LUCA SRL,2019,Comert,0.8338,0.1042,0.9221,11.8448,3.5389,0.8148,10.4664,0.2303,-0.1533,0.2092,
EDILUL C.G.A. SA,2019,Comert,0.9865,0.2162,0.9074,9.7985,1.0191,7.4916,80.8984,7.351,-0.0123,1.9743,
AUTEC AUTOTECHNIK SRL,2019,Comert,2.8486,1.9627,0.2923,0.4131,16.5708,49.3924,69.797,2.9807,0.5404,35.8428,
HADITON GROUP SRL,2019,Comert,0.7585,0.3529,0.8775,7.1604,1.6444,1.2719,10.379,0.7735,-0.2119,0.3533,
SERVICE TOP AGRO SRL,2019,Comert,1.1822,1.1822,0.1411,0.1643,-4.108,-7.1929,-8.3746,1.7509,0.0257,-10.1947,
BETO-CONSTRUCT ARGES SA,2019,Comert,1.2384,0.9628,0.6666,1.9995,0.6597,2.1528,6.4573,3.2631,0.1589,0.7689,
CDM COMASTRAD S.R.L.,2019,Comert,2.077,0.1882,0.2878,0.4044,2.1947,2.5444,3.5752,1.1593,0.3099,2.1182,
PUBLITRANS 2000 SA,2019,Comert,3.5243,0.058,0.2768,0.3827,8.2116,41.1108,56.8418,5.0064,0.6986,33.3279,
APA-CANAL 2000 SA,2019,Comert,0.9846,0.0644,1.0156,-64.9883,-10.7397,-1.6985,108.6843,0.1582,-0.0156,-0.3031,
SALUBRITATE 2000 SA,2019,Comert,0.4024,0.3026,0.9223,11.9628,0.3299,1.1601,15.0471,3.5164,-0.5512,0.4136,
INAPLAST DISTRIBUTION GROUP SRL,2019,Comert,0.5953,0.2671,0.8626,6.2757,1.4428,1.3551,9.8593,0.9392,-0.3491,0.3814,
WHEELS SPEDITION SRL,2019,Comert,15.3402,11.8402,0.0652,0.0697,26.9635,74.5199,79.7164,2.7637,0.9348,200.0,
PIROUX INDUSTRIE ROMANIA SRL,2019,Comert,0.8609,0.3173,0.767,3.2919,2.1907,22.9495,98.4969,10.4757,-0.1067,7.0897,
IONTON DALI DANS SRL,2019,Comert,0.6596,0.6596,0.4516,0.8236,63.2865,6.5501,11.9448,0.1035,-0.1537,3.0381,
ELEMENTE COMANDA AUTO SA,2019,Comert,1.6879,0.4034,0.4743,0.9022,4.1792,13.7255,26.1092,3.2843,0.3263,6.8274,
FUCHS CONDIMENTE RO SRL,2019,Comert,1.1154,1.009,0.819,5.0643,2.8775,10.8349,67.0022,3.7654,0.0945,3.1193,
VITAFARM PLUS SRL,2019,Comert,1.6585,0.0801,0.5574,1.2594,16.0097,20.0616,45.3265,1.2531,0.367,7.649,
ADMINISTRARE ŞI EXPLOATARE A PATRIMONIULUI ŞI SERVICIILOR DE UTILITĂŢI PUBLICE ARGEŞ SA,2019,Comert,1.0172,0.3072,0.7831,3.6103,3.8913,5.3147,24.5026,1.3658,0.0135,1.6483,
CAR SYSTEM ARGES S.R.L.,2019,Comert,0.689,0.3669,1.2224,-5.4973,7.0049,24.0514,-108.1656,3.4335,-0.3802,4.5957,
I.P. AUTOMATIC DESIGN SRL,2019,Comert,0.5694,0.439,0.8065,4.1687,2.8504,11.7862,60.919,4.1349,-0.3473,3.6147,
MARCA ROMANIA SRL,2019,Comert,1.5723,0.9749,0.4247,0.7381,0.1244,0.3384,0.5882,2.7207,0.243,0.2749,
MGC INTERNATIONAL INVESTMENTS SRL,2019,Comert,1.8878,1.5349,0.5138,1.0694,9.6498,19.8599,41.3382,2.0581,0.4561,9.1262,
TAKOSAN AUTOMOTIV SRL,2019,Comert,1.4015,0.6907,0.465,0.8693,1.8511,4.8288,9.0272,2.6085,0.1867,2.4696,
M.D. MECANIC BENZ 2003 SRL,2019,Comert,1.4572,1.0262,0.5604,1.2748,7.6225,18.5432,42.1811,2.4327,0.2562,8.2436,
FINANCIAR URBAN SRL,2019,Comert,3.2924,3.2886,0.1458,0.1706,2.2688,3.2636,3.8211,1.4385,0.3341,5.5505,
COPEFI COMPONENTS SRL,2019,Comert,2.5594,1.3865,0.3379,0.5105,0.4572,1.4805,2.2362,3.238,0.527,1.0719,
ALPIN STAR SRL,2019,Comert,0.6827,0.3088,0.7524,3.0392,0.8854,1.9819,8.0054,2.2385,-0.2387,0.621,
GENERAL TRUST ARGES SRL,2019,Comert,0.6676,0.5141,0.8402,5.2899,2.6588,6.8983,43.4335,2.5945,-0.2793,2.0014,
TECHNO DOPO TOTAL S.R.L.,2019,Comert,1.9469,0.9818,0.3488,11.2904,-2.6043,-3.021,-97.7755,1.16,0.3303,-1.5795,
AKA AUTOMOTIV SRL,2019,Comert,1.9415,1.2982,0.4934,0.9741,10.8474,37.0881,73.2144,3.4191,0.4646,17.5658,
DRIM DANIEL DISTRIBUŢIE FMCG SRL,2019,Comert,0.5198,0.1229,0.5566,1.2555,4.2045,5.7518,12.9733,1.368,-0.2673,2.4163,
CLEMANS AL-GLASS SRL,2019,Comert,9.1091,8.9856,0.0721,0.0943,-1.0187,-0.6417,-0.8402,0.6299,0.5844,0.5799,
OMSAN LOGISTICA SRL,2019,Comert,1.0913,1.0749,0.8978,23.4303,0.0019,0.0052,0.1353,2.7972,0.0819,0.09,
TEILOR S.R.L.,2019,Comert,0.2826,0.2542,1.7338,-2.3628,-28.1116,-40.1904,54.7724,1.4297,-1.2437,-4.4712,
VIATOR & VEKTOR RO SRL,2019,Comert,0.4785,0.3449,0.5009,1.0037,3.2691,5.6631,11.347,1.7323,-0.2612,2.6925,
INVEST INTERMED GF I.F.N. SRL,2019,Comert,1.0408,0.4165,0.9291,13.1132,-0.9751,-2.2774,-32.1417,2.3357,0.0379,-0.4902,
SETRO METAL GROUP SA,2019,Comert,2.4422,1.6477,0.184,0.2287,-3.4207,-1.4853,-1.8465,0.4342,0.2653,-1.6146,
GESTAMP BEYCELIK ROMANIA S.R.L.,2019,Comert,0.1884,0.0004,5.3075,-1.2322,-9.7543,-30.9126,7.1764,3.1691,-4.3075,-1.0222,
RHENUS LOGISTICS SRL,2019,Comert,1.6753,1.4033,0.3426,0.5231,8.0748,18.4236,28.1309,2.2816,0.2314,12.7997,
ATLAS APLIANCE SOLUTIONS SRL,2019,Comert,0.5719,0.0034,1.5378,-2.8595,-25.836,-20.994,39.0373,0.8126,-0.6583,-2.4132,
DANBRED ARGEŞ SRL,2019,Comert,1.2339,1.4215,0.8104,4.2747,0.3215,1.3649,7.1996,4.2456,0.1896,97.9371,
CONFIDEN TRAVEL SRL,2019,Comert,0.4515,0.2268,0.6243,1.6613,5.7128,22.3476,59.4748,3.9118,-0.3424,9.051,
DMT EURO SERVICES SRL,2019,Comert,1.2487,1.0844,0.3274,0.4869,16.5856,23.0068,34.2136,1.3872,0.0814,16.4851,
ROMNIN CONCEPT 2005 SRL,2019,Comert,1.0941,0.382,0.6953,2.4441,3.468,4.1345,14.5337,1.1922,0.0654,1.4392,
KRANZ EUROCENTER SRL,2019,Comert,0.8732,0.1882,1.1452,-7.8871,-3.4731,-21.2651,146.4552,6.1228,-0.1452,-2.6446,
EUROPEAN LOGISTICS SRL,2019,Comert,0.316,0.1505,0.93,14.5032,0.927,3.5225,54.9297,3.8,-0.6361,0.9086,
P&G KRAFT SPEDITION SRL,2019,Comert,0.2117,0.0923,4.463,-1.2888,-5.7266,-74.7995,21.5995,13.0617,-3.5184,-2.7663,
FFT PRODUCTION SYSTEMS SRL,2019,Comert,0.3063,0.053,1.2328,-5.2961,7.0313,12.5844,-54.0639,1.7898,-0.8551,2.4619,
FACONNAGE MECANIQUE DE LA BRESLE PLASTICS SRL,2019,Comert,34.9852,41.9631,0.0286,0.0294,6.8043,90.423,93.0836,13.2891,0.9714,200.0,
ADEFARM PLUS SRL,2019,Comert,11.4851,11.4851,0.0624,0.1351,46.5268,44.5619,96.458,0.9578,0.6545,145.8504,
AGEXIM SPEDITION SRL,2019,Comert,1.1027,0.6717,0.8664,6.9059,1.0082,1.9933,15.8876,1.977,0.089,0.5616,
ANEPAL AMBALAJE SRL,2019,Comert,1.0115,0.4846,0.9681,30.3751,0.1537,0.2582,8.1013,1.6803,0.0111,0.0683,
TIB COMPANY CONTRACTOR SRL,2019,Comert,0.9945,0.5558,0.6916,2.243,2.3832,4.3035,13.9561,1.8058,-0.0038,1.445,
TFM METAL INDUSTRY SRL,2019,Comert,0.0974,0.0145,2.157,-1.8643,-35.6136,-99.8474,86.2987,2.8036,-1.9469,-8.998,
SOFTWARE & DEVELOPMENT SRL,2019,Comert,1.517,1.0135,0.5571,1.258,4.6071,16.0855,36.3217,3.4915,0.288,6.9408,
NORDEX FOOD ROMANIA SRL,2019,Comert,0.7802,0.2514,0.5892,1.4341,4.6059,19.9564,48.5766,4.3328,-0.1295,7.0746,
SEGULA INTEGRATION SRL,2019,Comert,0.8893,0.2663,0.9635,26.4083,0.8523,5.5337,151.6686,6.4929,-0.1066,1.414,
SAM DOR DIVERS SRL,2019,Comert,0.1887,0.0113,1.8202,-2.2193,-2.652,-5.7286,6.9848,2.1601,-1.4767,-0.1862,
CER CLEANING EQUIPMENT SRL,2019,Comert,1.0531,0.2283,0.9496,18.8369,0.6402,0.5734,11.3742,0.8957,0.0504,0.3388,
ARFUNGO COMIMPEX SRL,2019,Comert,1.005,0.4123,0.4989,1.006,0.2214,0.3502,0.7062,1.5821,0.0025,0.1843,
WEST FRUTA SRL,2019,Comert,0.7379,0.4673,0.6831,2.1551,9.0373,8.5423,26.9515,0.9452,-0.179,2.8841,
VLASAR AGRO SRL,2019,Comert,4.3566,3.8423,0.1534,0.1813,1.2322,6.7152,7.9324,5.4497,0.5151,10.2397,
DEME MACARALE SRL,2019,Comert,0.8182,0.3379,0.6852,2.1764,0.3478,0.9071,2.8814,2.6079,-0.1246,0.9743,
ISOPLUS ROMANIA SRL,2019,Comert,0.1743,0.158,5.7382,-1.211,4.4223,48.9503,-10.3309,11.0691,-4.7382,1.7061,
OPTIMEDIA SRL,2019,Comert,4.065,1.9168,0.246,0.3263,29.8047,51.2717,67.9995,1.7203,0.754,45.8794,
