company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
LOCIV IMPEX DIA SRL,2020,Agricultura,0.8727,-1.3687,0.3549,0.5619,2.6534,5.93,9.3886,2.2349,-0.0452,3.9879,
JUD PAZĂ ŞI ORDINE AG SRL,2020,Agricultura,1.1792,0.6933,0.535,1.2745,5.7641,4.4538,10.6088,0.7727,0.0959,2.0386,
DOLO TRANS OLIMP SRL,2020,Agricultura,1.1001,0.2545,0.4499,0.8393,6.3072,7.5816,14.1425,1.2021,0.045,3.3702,
EUROSERV PUB DRĂGANU SRL,2020,Agricultura,0.9489,0.549,0.5739,1.3468,12.4425,5.1779,12.1515,0.4161,-0.0293,1.8636,
A&C INTERNATIONAL ROAD CARGO SRL,2020,Agricultura,0.9572,0.9078,1.0321,-32.1402,3.699,4.3735,-136.1923,1.1823,-0.0442,0.8475,
APĂ SERVUTIL STÎLPENI MIHĂEŞTI SRL,2020,Agricultura,0.1978,0.0314,0.8699,6.6877,2.0891,0.6179,4.7506,0.2958,-0.6979,0.1421,
G&M ROAD BUILDING ENGINEERING SRL,2020,Agricultura,3.2945,3.2941,0.0697,0.1383,0.0,0.0,0.0,0.2849,0.16,0.0009,
AXIVAL T&CO INVEST SRL,2020,Agricultura,0.4742,0.3058,0.9681,30.3932,0.9116,0.4791,15.0402,0.5255,-0.509,0.1182,
EDILITAR MĂRĂCINENI SRL,2020,Agricultura,0.4327,0.3021,1.51,-2.8419,-35.7407,-4.1954,7.896,0.1174,-0.8567,-0.5557,
PARI BET TOTAL SRL,2020,Agricultura,2.1374,2.11,0.4329,0.7645,22.3332,30.4587,53.7929,1.3638,0.4923,16.2883,
PORTA KMI ROMANIA SRL,2020,Agricultura,0.5004,0.1751,0.4515,0.8663,13.743,4.3808,8.4055,0.3188,-0.2256,2.2384,
RODSPECTRA SRL,2020,Agricultura,1.4541,0.4878,0.4336,0.7655,26.2053,12.2136,21.5635,0.4661,0.1969,5.8127,
PRESTAGRO COMIMPEX SRL,2020,Agricultura,1.02,0.3714,0.4025,0.6736,0.3593,0.3129,0.5237,0.8708,0.008,0.4999,
SMART COMSERV SRL,2020,Agricultura,1.0235,0.8038,0.3464,0.9695,10.4226,7.7347,21.6454,0.7421,0.0081,4.5049,
AUTOGRUPM RO SRL,2020,Agricultura,1.1582,0.6219,0.237,2.8257,6.7742,0.9594,11.4392,0.1416,0.0375,0.8096,
SYLC CON TRANS SRL,2020,Agricultura,1.014,0.1231,0.7049,2.3891,1.7521,0.6874,2.3296,0.3923,0.0098,0.2764,
ERGAD TECHNOLOGY SRL,2020,Agricultura,0.7952,0.4919,0.8114,4.3033,3.2125,2.3604,12.5181,0.7348,-0.1662,0.6862,
COST.E.L.PRODUZIONE SRL,2020,Agricultura,0.8601,0.5312,0.8157,4.4253,12.198,13.6808,74.223,1.1216,-0.1141,3.5685,
SPEED LINE IMPEX SRL,2020,Agricultura,4.7074,4.5166,0.1908,0.4169,8.4751,12.5601,27.4453,1.482,0.7074,15.3518,
PITO TRANS SRL,2020,Agricultura,2.5572,1.5114,0.3513,0.5416,6.5486,11.6074,17.8934,1.7725,0.547,7.6914,
DELFINGEN RO - TRANSILVANIA SRL,2020,Agricultura,0.8335,0.2272,0.2335,0.3046,35.7449,10.1957,13.3016,0.2852,-0.0389,9.4708,
NICOLA SABB SRL,2020,Agricultura,0.7831,0.3411,1.1754,-6.6997,-1.9353,-3.3124,18.8797,1.7116,-0.2549,0.3051,
I.T.S. PRODUCTION SRL,2020,Agricultura,0.4637,0.218,0.664,2.5958,4.7108,6.1182,23.9168,1.2988,-0.3561,2.1254,
ERT GROUP AUTOMOTIVE SRL,2020,Agricultura,0.1518,0.1518,6.5893,-1.1789,24.404,13.5878,-2.431,0.5568,-5.5893,0.491,
HOG SLAT FABRICARE SRL,2020,Agricultura,1.4377,0.6772,0.6541,1.8907,6.168,17.1551,49.5901,2.7813,0.2863,6.0872,
OECHSLER ROMANIA SRL,2020,Agricultura,3.9381,0.3035,0.2279,0.2952,8.1854,4.3965,5.6943,0.5371,0.6697,4.7985,
STRINAPOLI SRL,2020,Agricultura,0.0341,0.0341,18.1705,-1.0582,-26.749,-17.4809,1.0181,0.6535,-17.5505,-0.1924,
PORKPROD SRL,2020,Agricultura,4.2734,3.9446,0.234,0.3055,16.4833,91.0341,118.8446,5.5228,0.766,84.7485,
TRANSYLVANIA INVEST S.A.,2020,Agricultura,0.9324,0.4421,0.3515,0.5419,-15.8871,-7.8788,-12.1483,0.4959,-0.0238,-4.4836,
FINPROM SRL,2020,Agricultura,0.9766,0.8779,0.5245,1.3804,5.5339,4.4283,11.6537,0.8002,-0.0123,2.0696,
RAILPORT ARAD SRL,2020,Agricultura,0.7721,0.7343,1.0368,-28.1474,-15.131,-0.7283,19.7725,0.0481,-0.2363,-0.1405,
ADVANTAGE HEMA INNOVATION TECHNOLOGIES SRL,2020,Agricultura,0.9731,0.7993,0.3437,0.6794,11.9627,1.724,3.4076,0.1441,-0.0092,1.2458,
PERPLASTIC COMPOUNDING SRL,2020,Agricultura,0.6118,0.2086,0.4823,0.9318,11.3388,4.6381,8.9599,0.4091,-0.1873,2.1461,
AGRODEP SRL,2020,Agricultura,0.5279,0.1063,0.6922,2.2486,15.7484,9.6028,31.1957,0.6098,-0.3268,2.7747,
PTC - METAL 2007 SRL,2020,Agricultura,1.03,0.9085,0.7136,2.4911,57.8832,3.1919,11.1432,0.0551,0.0214,0.9059,
PANDUIT EUROPEAN SOLUTIONS SRL,2020,Agricultura,2.0347,1.3382,0.2149,0.2737,1.158,0.8654,1.1022,0.7473,0.2223,1.4854,
TECNOWIND EAST EUROPE SRL,2020,Agricultura,3.1816,2.7993,0.0729,0.0787,6.7217,1.2225,1.3187,0.1819,0.1591,3.8511,
GENESYS MEDICAL CLINIC SRL,2020,Agricultura,0.251,0.1869,0.7418,-20.9175,-27.5204,-7.5537,213.0117,0.2745,-0.5556,-2.0367,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NATURAL LUNCA MUREŞULUI RA,2020,Agricultura,0.7316,0.634,0.5099,1.0403,5.016,4.2075,8.5845,0.8388,-0.1368,1.7102,
"REGIA PUBLICĂ LOCALĂ ""OCOLUL SILVIC ZĂRANDUL"" RA",2020,Agricultura,2.2628,1.2681,0.2305,0.3095,-38.9989,-25.5986,-34.3708,0.6564,0.2911,-21.6856,
CENTRALA ELECTRICĂ DE TERMOFICARE HIDROCARBURI (C.E.T. HIDROCARBURI) SA,2020,Agricultura,2.3922,1.5155,0.2375,0.5222,51.9331,25.0127,54.9943,0.4816,0.3307,21.4637,
CDC TRANSPORT INNOVATIONS S.R.L.,2020,Agricultura,0.6881,0.6381,0.9671,29.4189,10.1917,13.7347,417.7952,1.3476,-0.3017,2.8915,
ECO INEU PHARE 2004 SA,2020,Agricultura,1.9507,1.472,0.2753,0.38,4.0184,2.6156,3.6094,0.6509,0.2618,1.9025,
MAGONTEC SRL,2020,Agricultura,0.3202,0.2819,0.4354,0.771,95.5516,14.0955,24.9633,0.1475,-0.296,6.556,
VIKY FAMILY SRL,2020,Agricultura,1.8446,0.4349,0.319,0.4828,32.256,16.2307,24.5622,0.5032,0.2694,10.4763,
DE GIROLAMI INTERNATIONAL TRANSPORT SRL,2020,Agricultura,2.1681,0.9551,0.1381,0.167,6.3406,2.135,2.5814,0.3367,0.1614,3.1901,
GRANSOL AGRO SRL,2020,Agricultura,1.0368,0.3184,0.2741,0.3777,22.2336,25.1913,34.7052,1.133,0.0101,18.9292,
PENTA BOX SRL,2020,Agricultura,0.6466,0.2351,0.9204,11.5612,4.9833,5.8541,73.5349,1.1747,-0.3253,1.4033,
URBAN CONSVERD S.A.,2020,Agricultura,0.2288,0.1684,0.7546,3.9903,29.5027,4.6947,24.8262,0.1591,-0.5819,1.2443,
MANO SPRINT S.R.L.,2020,Agricultura,1.0788,0.5911,0.3817,0.6172,22.9388,10.2328,16.549,0.4461,0.0301,5.5756,
TRUCK ELEMENTS EXPRESS SRL,2020,Agricultura,0.6623,0.5332,0.9422,-16.8203,29.1703,9.5056,-169.6914,0.3259,-0.3182,2.1038,
E-AUTOPARTS EUROPA SRL,2020,Agricultura,0.6656,0.2862,0.5106,1.0432,1.3687,0.2947,0.6022,0.2153,-0.1707,0.2278,
BOA RBT SRL,2020,Agricultura,1.5333,1.4722,0.1172,1.013,0.0,0.0,0.0,0.1613,0.0625,0.05,
POLACH LOGISTICS & TRANSPORT SRL,2020,Agricultura,1.858,1.1346,0.3295,0.4913,26.6351,35.4117,52.8102,1.3295,0.2827,22.2299,
TB&C OUTSERT ROMANIA SRL,2020,Agricultura,2.3012,2.3012,0.3625,0.5687,18.6319,63.7174,99.9538,3.4198,0.4717,36.2822,
MINIMAXX SOFA SRL,2020,Agricultura,1.619,1.5661,0.6167,1.6089,44.5039,52.8692,137.9294,1.188,0.3817,17.5326,
GOSPODĂRIA ŞICULANĂ SRL,2020,Agricultura,1.407,0.6622,0.6355,2.5482,10.5621,22.8893,91.7855,2.1671,0.2586,8.5149,
COM FEL CONSTRUCT SRL,2020,Agricultura,0.234,0.1663,0.7504,3.0066,39.9704,4.6585,18.6648,0.1165,-0.5748,1.3348,
ASSEMBLY & TESTING TECHNOLOGY S.R.L.,2020,Agricultura,0.4695,0.0424,0.6527,1.8796,19.8534,5.6015,16.1301,0.2821,-0.3463,1.8238,
URBI-SERV PECICA S.A.,2020,Agricultura,0.9143,0.9142,0.2,0.2501,0.0,0.0,0.0,0.4371,-0.0171,0.0039,
SOCIETATEA DE SERVICII IN INFORMATICA SSI PITESTI SA,2020,Agricultura,1.4727,0.9416,0.2488,0.3311,49.0282,22.4215,29.8457,0.4573,0.1176,18.3947,
METABET C.F. S.A.,2020,Agricultura,0.9256,0.6178,0.6495,5.6658,6.4256,2.7881,24.3215,0.4339,-0.0483,0.8657,
SUBANSAMBLE AUTO SA,2020,Agricultura,25.4554,15.3087,0.0304,0.0536,9.8198,5.7976,10.224,0.5904,0.7438,41.7614,
R.P.M. CONSTRUCŢII DRUMURI S.A.,2020,Agricultura,10.6491,10.5136,0.0547,0.0579,32.1343,28.7952,30.4623,0.8961,0.5281,121.1948,
INDCARF SA,2020,Agricultura,1.065,0.4593,0.6993,2.3253,0.318,0.2008,0.6678,0.6316,0.0454,0.0684,
LACTAG SA,2020,Agricultura,0.7542,0.5781,0.493,1.3196,23.6557,10.3442,27.6882,0.4373,-0.1212,4.6844,
APARTAMENTUL SA,2020,Agricultura,1.5808,0.7999,0.4205,0.7256,0.8988,0.5165,0.8913,0.5747,0.2442,0.5515,
ALPROM SA,2020,Agricultura,2.826,1.7084,0.2446,0.3238,27.0942,17.6348,23.3452,0.6509,0.4466,15.551,
MAVEXIM SRL,2020,Agricultura,0.759,0.3416,0.825,4.7145,2.2182,3.3708,19.2624,1.5196,-0.1988,1.054,
PRAXIS SRL,2020,Agricultura,0.6768,0.0746,0.6599,1.9403,9.5626,1.5254,4.4852,0.1595,-0.2133,0.5053,
COMPACT LACOLI SRL,2020,Agricultura,1.0121,1.0104,0.9387,15.32,14.3119,3.0188,49.2675,0.2109,0.0113,0.7754,
HIDRO-ARGES SRL,2020,Agricultura,1.4686,0.4244,0.2502,0.3361,14.4083,11.626,15.6166,0.8069,0.1172,10.6732,
INTENS PREST SRL,2020,Agricultura,9.982,9.982,0.0704,0.4462,62.1438,16.6932,105.7957,0.2686,0.6324,49.7058,
SEMIRAMIS SRL,2020,Agricultura,0.8702,0.3764,0.312,0.4535,0.3086,0.2672,0.3884,0.866,-0.0405,0.1923,
MONTANA MG SRL,2020,Agricultura,0.2088,0.0381,0.9168,11.0133,-2.4889,-0.0957,-1.1498,0.0385,-0.7253,-0.01,
SALF SRL,2020,Agricultura,0.4714,0.4474,0.6234,2.6879,0.7501,0.8078,3.4832,1.077,-0.3295,0.362,
ISDUM-IMPEX SRL,2020,Agricultura,2.7846,2.2649,0.0065,0.0065,23.3871,1.2563,1.2645,0.0537,0.0115,45.4255,
MACRO SUIN  S.A.,2020,Agricultura,4.4667,1.1,0.2182,0.2791,-4.5065,-1.5141,-1.9366,0.336,0.7563,-1.0998,
COMEFIN SA,2020,Agricultura,1.3629,0.6945,0.2381,0.3125,14.7957,3.9217,5.147,0.2651,0.0864,3.2945,
COMPONENTE AUTO SA,2020,Agricultura,1.3468,0.745,0.6557,1.9043,5.4156,8.0986,23.5206,1.4954,0.2274,2.9573,
S.I.L.D.V.B COM SA,2020,Agricultura,1.1687,0.9365,0.835,5.061,1.4795,6.5215,39.5266,4.4078,0.1408,1.8131,
PENTAROM SRL,2020,Agricultura,0.9791,0.6608,0.2894,0.4126,7.8303,2.1873,3.1187,0.2793,-0.006,1.8099,
EUROCOM - EXPANSION SA,2020,Agricultura,0.921,0.4655,0.951,19.422,3.405,3.5207,71.9004,1.034,-0.0751,0.859,
V.M. COMP SRL,2020,Agricultura,1.6272,1.5233,0.4491,0.8153,19.8753,14.1052,25.6055,0.7097,0.2817,6.5971,
FARMAVITA SRL,2020,Agricultura,0.3682,0.0274,0.5726,1.3395,5.4638,0.7707,1.803,0.141,-0.3617,0.3075,
BAIAZID SRL,2020,Agricultura,1.0868,0.9686,0.5857,1.553,0.6803,0.4458,1.1822,0.6554,0.0508,0.2374,
CF. STARCOMEXIM SRL,2020,Agricultura,1.1695,0.1712,0.6582,1.9255,1.1112,0.5244,1.534,0.4719,0.1116,0.1897,
STAR TRADING IMPEX SRL,2020,Agricultura,23.9919,19.2677,0.0256,0.0263,-22.8831,-4.7179,-4.8418,0.2062,0.5884,-35.4187,
ADIDANA SRL,2020,Agricultura,2.2498,0.9652,0.3143,0.4584,7.8596,14.4381,21.0564,1.837,0.3928,10.937,
PROINTERMED SRL,2020,Agricultura,1.3409,0.9015,0.6536,1.8865,27.9828,19.7283,56.9458,0.705,0.2228,6.167,
LAVMI - PERLA SRL,2020,Agricultura,3.8646,3.071,0.1453,0.17,4.1238,12.8843,15.0742,3.1244,0.4162,20.7031,
GREINER ASSISTEC SOCIETATE CU RASPUNDERE LIMITATĂ,2020,Agricultura,0.925,0.131,0.7103,2.4522,0.0034,0.008,0.0277,2.3516,-0.0533,0.0023,
ZORBA COMPANY SRL,2020,Agricultura,0.4721,0.1389,0.8671,6.5221,-13.6614,-3.8285,-28.7979,0.2802,-0.4577,-0.8831,
COMESAD RO SA,2020,Agricultura,0.3901,0.2155,0.7968,3.9202,42.858,11.088,54.5557,0.2587,-0.4859,2.8391,
LAS VEGAS-MI SRL,2020,Agricultura,8.6647,7.6585,0.086,0.0941,34.4387,35.83,39.2016,1.0404,0.6592,89.814,
ZEUS SA,2020,Agricultura,1.4461,0.5906,0.3497,0.556,4.7926,3.4619,5.5047,0.7223,0.156,2.3607,
ANN REEVES & FRANCESCA S.A.,2020,Agricultura,2.0406,1.9419,0.4563,0.8392,10.5896,27.2982,50.2075,2.5778,0.4748,14.5643,
CIPCOS MAR COMPLEX SRL,2020,Agricultura,1.0006,0.3508,0.9994,500.0,0.0675,0.0353,57.4074,0.523,0.0006,0.0834,
ROMTURINGIA SRL,2020,Agricultura,0.5925,0.3972,0.7624,3.2088,2.1552,2.0289,8.5391,0.9414,-0.3106,0.6347,
COR.TUBI SRL,2020,Agricultura,1.7005,0.5059,0.4887,0.9558,0.0299,0.0195,0.0381,0.6501,0.3423,0.2243,
PANI-ENTERPRISE SRL,2020,Agricultura,1.7048,0.7196,0.1921,0.2444,75.044,12.711,16.1733,0.1694,0.1354,13.5134,
ALBERT COMIMPEX SRL,2020,Agricultura,0.4311,0.1328,0.611,1.5708,1.2438,0.4662,1.1986,0.3748,-0.3476,0.1936,
CHEVROLET C.C. SRL,2020,Agricultura,0.3669,0.1311,0.5176,1.0731,4.7624,1.7069,3.5386,0.3584,-0.3277,0.7249,
PRO SPERANTA 2002 SRL,2020,Agricultura,0.3868,0.2477,1.3863,-3.5731,-37.431,-25.2576,65.1001,0.6748,-0.8501,-3.6439,
TITANIC GRUP SRL,2020,Agricultura,13.4738,6.2953,0.0301,0.031,26.4179,9.6157,9.9136,0.364,0.3749,66.4301,
ALCADIBO TRADING SA,2020,Agricultura,3.5395,3.115,0.1771,0.2194,-6.4924,-4.0885,-5.0644,0.6297,0.4498,-4.52,
REPARATII MODERNIZARI RETEHNOLOGIZARI ARGES SRL,2020,Comert,2.0324,1.6907,0.3945,0.6515,24.1128,18.8085,31.0622,0.78,0.4073,9.9094,
NUTRIPACK CÂMPULUNG S.A.,2020,Comert,2.5501,1.5723,0.3908,0.6414,2.3071,21.7212,35.654,9.4151,0.6058,12.6441,
ELITON TRANS SRL,2020,Comert,0.0096,0.0096,1.3746,-3.6694,-22.0587,-9.5775,25.5664,0.4342,-1.3615,-1.3915,
ALVVIMAR COMIMPEX SRL,2020,Comert,1.8099,1.4497,0.5332,1.1735,3.0307,6.6697,14.6788,2.2007,0.4318,3.2482,
EUROPAN PROD SA,2020,Comert,1.8256,0.0781,0.5478,1.2113,13.7773,39.4423,87.2189,2.8628,0.4522,17.2134,
RIFCO TRADING SRL,2020,Comert,1.541,1.221,0.1736,0.212,-6.7726,-1.6647,-2.0332,0.2458,0.0939,-1.9183,
DELTA PLUS TRADING SRL,2020,Comert,0.6828,0.2899,0.7819,7.431,0.2408,0.3169,3.0119,1.316,-0.248,0.3784,
DAPEROM GRUP AUTO SRL,2020,Comert,0.4114,0.0213,2.4306,-1.699,0.3819,3.7365,-2.6118,9.7846,-1.4306,1.0854,
INTERVISION TRADING-RO SRL,2020,Comert,1.4216,0.1304,0.6406,1.7821,3.1317,17.272,48.053,5.5152,0.2701,7.1296,
IATSA PLATFORMA STEFANESTI SA,2020,Comert,0.9481,0.8645,0.8316,4.9376,13.5423,16.8343,99.956,1.2431,-0.0431,4.8538,
MUSA-PITESTI'96 SRL,2020,Comert,1.9544,1.9544,0.3694,0.5859,16.1866,28.3685,44.9897,1.7526,0.3526,16.1483,
AMAT SA,2020,Comert,1.8894,0.7748,0.4314,0.7586,9.4005,13.1197,23.0721,1.3956,0.3836,6.9044,
GIREXIM UNIVERSAL SA,2020,Comert,6.1791,6.1791,0.1618,0.1931,6.1254,0.8679,1.0355,0.1417,0.8382,1.6014,
RONERA RUBBER SA,2020,Comert,1.0606,0.1823,0.9429,16.5044,96.0,1.2133,21.2389,0.0126,0.0571,0.2681,
MARCO POLO VE SRL,2020,Comert,1.4158,1.0642,0.6827,2.1521,11.5038,31.5608,99.4812,2.7435,0.2839,10.9352,
EFTEC (ROMÂNIA) SRL,2020,Comert,3.5571,0.0899,0.0983,0.109,23.5203,25.0448,27.7747,1.0648,0.2513,53.001,
FORESTA ARGEŞ SA,2020,Comert,0.5898,0.0925,1.4956,-3.0179,-16.9681,-10.7977,21.7882,0.6363,-0.6135,-1.3588,
ENERGOMONTAJ GRUP SRL,2020,Comert,9.571,9.571,0.102,0.1136,58.7029,89.6676,99.8557,1.5275,0.8745,178.7657,
EDILUL C.G.A. SA,2020,Comert,1.3122,0.4363,0.3752,0.6004,6.67,6.6278,10.6073,0.9937,0.1171,4.2098,
AUTEC AUTOTECHNIK SRL,2020,Comert,1.3358,0.5532,0.6933,2.26,5.2022,19.6445,64.042,3.7762,0.2328,6.529,
HADITON GROUP SRL,2020,Comert,1.3049,0.881,0.7636,3.2306,-3.794,-6.4171,-27.1478,1.6914,0.2328,-1.6807,
SERVICE TOP AGRO SRL,2020,Comert,0.9856,0.5671,0.5552,1.2482,41.2157,6.6156,14.8728,0.1605,-0.008,2.5565,
BETO-CONSTRUCT ARGES SA,2020,Comert,1.5832,0.878,0.5031,1.0126,23.1785,46.7807,94.149,2.0183,0.2934,19.3975,
CDM COMASTRAD S.R.L.,2020,Comert,1.4928,1.2291,0.5825,1.3953,2.9652,37.5809,90.0157,12.674,0.287,14.8306,
PUBLITRANS 2000 SA,2020,Comert,1.1626,0.5226,0.8578,6.2445,0.8499,2.955,21.5108,3.477,0.1395,0.803,
APA-CANAL 2000 SA,2020,Comert,1.1183,0.0283,0.5721,1.3371,1.619,1.0133,2.3682,0.6259,0.0677,0.4377,
SALUBRITATE 2000 SA,2020,Comert,0.8072,0.5483,0.7886,4.1231,2.9497,3.1422,16.4281,1.0652,-0.152,1.0688,
INAPLAST DISTRIBUTION GROUP SRL,2020,Comert,1.1568,0.6047,0.6845,2.3282,4.5395,14.0455,47.7693,3.094,0.1073,4.6234,
EMI EQUIPEMENT MAINTENANCE INDUSTRIE S.A.,2020,Comert,0.5669,0.3786,1.7639,-2.3091,-14.3543,-55.5333,72.6997,3.8687,-0.7639,-5.8581,
WHEELS SPEDITION SRL,2020,Comert,1.0152,0.4167,0.6454,1.8199,4.5652,8.9287,25.1783,1.9558,0.0098,3.3525,
PIROUX INDUSTRIE ROMANIA SRL,2020,Comert,3.2571,0.7875,0.3047,0.4382,16.2181,15.729,22.6212,0.9698,0.6877,10.8125,
IONTON DALI DANS SRL,2020,Comert,0.3895,0.3347,1.5811,-2.6992,-47.2557,-17.228,29.4116,0.3646,-0.9652,-2.0341,
ELEMENTE COMANDA AUTO SA,2020,Comert,3.9076,2.3869,0.2214,0.2844,6.206,10.4078,13.3673,1.677,0.6437,10.6388,
FUCHS CONDIMENTE RO SRL,2020,Comert,0.1401,0.039,6.7888,-1.1727,-1.3264,-7.5097,1.2973,5.6619,-5.8377,-0.0809,
VITAFARM PLUS SRL,2020,Comert,0.3068,0.2237,1.5511,-2.8145,-24.49,-40.8052,74.0399,1.6662,-1.0753,-5.2614,
EJOT ROMANIA SRL,2020,Comert,1.648,0.8255,0.6027,1.5172,6.7274,17.9859,45.2749,2.6735,0.3906,6.8552,
ADMINISTRARE ŞI EXPLOATARE A PATRIMONIULUI ŞI SERVICIILOR DE UTILITĂŢI PUBLICE ARGEŞ SA,2020,Comert,0.2479,0.2479,0.4302,0.7551,55.866,9.7113,17.0443,0.1738,-0.3236,5.236,
CAR SYSTEM ARGES S.R.L.,2020,Comert,3.7929,2.1253,0.2079,0.2625,11.2868,22.2903,28.1421,1.9749,0.5808,23.2552,
I.P. AUTOMATIC DESIGN SRL,2020,Comert,2.7076,1.3892,0.3517,0.5424,11.9486,9.4505,14.5762,0.7909,0.6005,6.2697,
GROUP CONCIF SRL,2020,Comert,1.5722,1.3821,0.5649,1.2983,5.5263,2.7246,6.262,0.493,0.3232,1.1067,
MARCA ROMANIA SRL,2020,Comert,0.9268,0.2628,1.069,-15.4853,-13.3263,-2.115,30.6357,0.1587,-0.0783,-0.3957,
MGC INTERNATIONAL INVESTMENTS SRL,2020,Comert,0.9764,0.6551,0.3479,0.5338,4.2865,6.444,9.8851,1.5033,-0.0082,4.2089,
GENERAL VENDING RO SRL,2020,Comert,0.9717,0.9177,0.7634,3.226,16.3669,29.2491,123.6063,1.7871,-0.0216,8.1005,
TAKOSAN AUTOMOTIV SRL,2020,Comert,1.4619,1.0251,0.4022,0.6729,0.715,1.0377,1.7359,1.4514,0.1858,0.7346,
M.D. MECANIC BENZ 2003 SRL,2020,Comert,1.3479,0.634,0.649,1.8493,0.391,1.5555,4.4322,3.978,0.2258,0.5712,
FINANCIAR URBAN SRL,2020,Comert,0.2845,0.0458,1.5098,-2.9615,5.219,14.4546,-28.3525,2.7696,-1.0803,2.2614,
COPEFI COMPONENTS SRL,2020,Comert,0.8578,0.8101,0.9787,45.9215,0.2787,0.5798,27.205,2.0804,-0.1392,0.2301,
GENERAL TRUST ARGES SRL,2020,Comert,1.6622,1.6334,0.4313,0.7585,1.1924,0.8615,1.5149,0.7225,0.2856,1.223,
TECHNO DOPO TOTAL S.R.L.,2020,Comert,1.1149,0.0975,0.6689,2.0199,8.4674,18.9046,57.09,2.2326,0.0769,6.6939,
AKA AUTOMOTIV SRL,2020,Comert,0.9685,0.055,0.7595,3.158,1.0584,0.5285,2.1977,0.4994,-0.0239,0.164,
DRIM DANIEL DISTRIBUŢIE FMCG SRL,2020,Comert,2.9242,1.3344,0.2993,0.4272,18.645,19.1455,27.324,1.0268,0.5759,14.6717,
CLEMANS AL-GLASS SRL,2020,Comert,1.4848,1.3426,0.6719,2.048,-1.7006,-11.0475,-33.6723,6.4962,0.3258,-3.0736,
OMSAN LOGISTICA SRL,2020,Comert,23.1657,14.8201,0.0309,0.0319,17.7947,20.3621,21.0154,1.1443,0.6845,149.5382,
TEILOR S.R.L.,2020,Comert,0.6828,0.1023,0.3729,0.6009,3.6149,6.4457,10.3856,1.7831,-0.1183,3.9322,
VIATOR & VEKTOR RO SRL,2020,Comert,1.9679,1.7181,0.5072,1.1327,1.0291,4.0861,9.1253,3.9704,0.4909,1.9487,
INVEST INTERMED GF I.F.N. SRL,2020,Comert,1.0769,1.0769,0.9233,-42.6051,-3.799,-1.939,89.4757,0.5104,0.071,-0.42,
SETRO METAL GROUP SA,2020,Comert,0.6993,0.0575,1.43,-3.3258,-43.8167,-63.295,147.2134,1.4445,-0.43,-8.652,
GESTAMP BEYCELIK ROMANIA S.R.L.,2020,Comert,2.1294,1.2586,0.3498,0.5383,1.6012,2.1833,3.3602,1.3636,0.395,1.4015,
RHENUS LOGISTICS SRL,2020,Comert,6.9325,5.5154,0.1265,0.1448,32.0394,87.0045,99.6045,2.7156,0.7505,141.5451,
ATLAS APLIANCE SOLUTIONS SRL,2020,Comert,3.7697,0.9078,0.1913,0.2366,5.4663,31.6691,39.1629,5.7935,0.53,38.037,
VSC COMPROD SRL,2020,Comert,5.7287,3.7764,0.1594,0.1922,36.0141,65.2744,78.676,1.8125,0.754,95.7767,
DANBRED ARGEŞ SRL,2020,Comert,0.4168,0.3961,1.1874,-6.2471,10.6852,5.1075,-26.8722,0.478,-0.6925,0.9375,
CONFIDEN TRAVEL SRL,2020,Comert,1.6596,0.0832,0.3833,0.6215,3.2272,6.2732,10.1719,1.9438,0.2528,3.8914,
ORADEA TRANSPORT LOCAL SA,2020,Comert,6.5312,6.5078,0.1283,0.1472,47.6991,32.6148,37.4144,0.6838,0.7095,51.9161,
IGNA CONSTRUCT SRL,2020,Comert,0.7927,0.3505,0.8663,6.4802,2.1257,5.6078,41.9478,2.6382,-0.1796,1.4754,
REGIA AUTONOMA AEROPORTUL ORADEA,2020,Comert,1.4323,0.7363,0.5956,1.473,0.6719,5.8804,14.5425,8.7518,0.2575,2.2498,
PREMAGRO SA,2020,Comert,2.7394,1.1513,0.3504,0.5393,0.8286,6.0918,9.3771,7.3519,0.6094,4.0499,
TRANSMAR SA,2020,Comert,13.3308,8.8285,0.0562,0.0596,10.2207,15.1356,16.0373,1.4809,0.6933,60.1874,
HELIOS SA,2020,Comert,2.9909,2.9909,0.2929,0.4143,63.7724,70.7087,100.0,1.1088,0.5832,50.5524,
GP SAGEATA PROD S.R.L.,2020,Comert,1.2733,0.9767,0.58,1.4032,3.1196,6.8156,16.4879,2.1848,0.1585,3.0242,
OLIMP-IMPEX SRL,2020,Comert,3.0827,1.6948,0.1666,0.1999,6.6867,10.8961,13.0742,1.6295,0.347,14.4798,
PRO ACVA SA,2020,Comert,39.9646,15.2303,0.025,0.0257,20.7845,9.802,10.0535,0.4716,0.975,82.0746,
TRANSGEX SA,2020,Comert,0.9614,0.6526,0.4877,0.9527,23.9731,30.2192,59.0253,1.2605,-0.0188,12.8171,
SIMBAC SA,2020,Comert,0.9889,0.3719,0.7431,2.8923,5.8679,4.82,18.7608,0.8214,-0.0082,1.5791,
PELICAN IMPEX SRL,2020,Comert,1.1367,0.7935,0.4483,0.8125,7.1991,16.136,29.2468,2.2414,0.0613,8.2267,
PATROL SERVICE SRL,2020,Comert,0.9429,0.3164,0.9834,59.2018,3.3678,2.8188,169.6949,0.837,-0.0562,0.6861,
